price_usd_normalized,serving_size_g,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,sugars_g,avg_rating,Non-Veg,Veg,Vegan,budget,mid,premium
2.79,426.4,140.5,1.5,0.0,85.5,52.7,49.7,3,0.0,1.0,0.0,1.0,0.0,0.0
21.1,364.9,660.6,11.6,14.8,59.2,911.5,3.8,1,1.0,0.0,0.0,0.0,0.0,1.0
3.86,309.4,260.3,16.9,12.6,7.9,608.9,4.0,3,1.0,0.0,0.0,1.0,0.0,0.0
7.29,257.5,494.9,23.7,15.2,38.4,827.7,10.9,2,1.0,0.0,0.0,1.0,0.0,0.0
8.75,565.5,101.9,1.0,8.8,54.5,30.8,51.775,3,0.0,1.0,0.0,0.0,1.0,0.0
3.03,286.2,619.2,19.9,28.4,35.1,1244.4,6.9,3,0.0,1.0,0.0,1.0,0.0,0.0
3.28,559.4,206.5,0.2,5.9,28.5,81.4,27.075,2,0.0,1.0,0.0,1.0,0.0,0.0
4.62,359.3,324.1,0.2,2.8,50.7,79.7,3.2,2,0.0,0.0,1.0,1.0,0.0,0.0
14.52,227.9,364.3,22.7,26.6,54.3,997.0,10.0,3,0.0,0.0,1.0,0.0,1.0,0.0
3.9,406.9,11.3,2.4,0.2,28.3,25.5,26.885,3,0.0,0.0,1.0,1.0,0.0,0.0
2.46,267.4,740.3,18.4,40.3,39.5,987.2,5.2,2,1.0,0.0,0.0,1.0,0.0,0.0
40.45,189.7,635.8,10.9,32.1,52.4,733.3,11.5,2,1.0,0.0,0.0,0.0,0.0,1.0
3.08,317.8,255.2,0.1,21.8,27.5,578.1,1.7,3,0.0,0.0,1.0,1.0,0.0,0.0
10.66,115.9,373.6,10.1,26.8,51.5,250.3,48.0,2,0.0,1.0,0.0,0.0,1.0,0.0
4.52,239.3,285.0,6.5,13.1,41.7,667.4,5.3,2,0.0,1.0,0.0,1.0,0.0,0.0
12.41,114.3,568.2,5.5,11.0,50.0,395.9,38.2,2,0.0,1.0,0.0,0.0,1.0,0.0
7.19,180.6,685.2,27.8,23.1,47.5,695.9,5.0,2,1.0,0.0,0.0,1.0,0.0,0.0
2.17,163.9,380.2,3.7,13.3,26.0,285.2,24.7,2,0.0,1.0,0.0,1.0,0.0,0.0
2.82,251.2,222.8,0.9,15.5,21.5,505.1,7.5,3,0.0,0.0,1.0,1.0,0.0,0.0
13.16,123.9,443.7,5.8,22.8,61.9,186.2,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0
2.24,414.4,100.0,2.8,0.0,65.1,81.5,35.5,3,0.0,0.0,1.0,1.0,0.0,0.0
9.59,201.5,248.8,13.8,6.5,34.5,616.7,4.1,2,0.0,1.0,0.0,0.0,1.0,0.0
3.35,553.2,239.7,1.3,0.0,33.5,13.1,31.825,3,0.0,1.0,0.0,1.0,0.0,0.0
3.85,58.7,437.2,8.6,29.1,58.4,263.5,48.2,2,1.0,0.0,0.0,1.0,0.0,0.0
2.94,152.9,595.9,19.2,27.0,42.6,873.7,7.9,3,1.0,0.0,0.0,1.0,0.0,0.0
4.6,256.4,76.3,8.1,17.3,34.7,957.1,15.2,2,0.0,1.0,0.0,1.0,0.0,0.0
7.29,232.8,700.7,25.9,38.5,43.4,919.3,6.8,2,0.0,1.0,0.0,1.0,0.0,0.0
15.34,181.1,137.9,16.3,12.0,38.0,399.4,2.7,2,0.0,1.0,0.0,0.0,1.0,0.0
3.76,200.5,413.3,1.9,12.1,80.6,162.1,28.4,3,0.0,0.0,1.0,1.0,0.0,0.0
2.82,259.0,441.5,29.1,25.9,39.8,622.9,11.9,1,1.0,0.0,0.0,1.0,0.0,0.0
1.81,142.0,367.3,0.9,14.5,47.7,152.3,45.315,3,0.0,1.0,0.0,1.0,0.0,0.0
6.68,337.2,733.1,11.6,17.5,53.8,846.1,8.0,2,0.0,1.0,0.0,1.0,0.0,0.0
5.86,191.3,157.0,18.5,6.4,56.0,712.9,8.0,2,0.0,0.0,1.0,1.0,0.0,0.0
16.26,180.9,619.0,19.9,39.3,35.5,799.0,11.5,2,1.0,0.0,0.0,0.0,1.0,0.0
2.81,220.6,776.4,20.3,38.4,67.0,929.1,7.0,3,1.0,0.0,0.0,1.0,0.0,0.0
8.49,439.0,102.4,0.0,0.0,81.8,87.6,53.2,1,0.0,0.0,1.0,0.0,1.0,0.0
6.17,337.6,605.4,31.1,10.2,70.5,848.0,6.3,3,1.0,0.0,0.0,1.0,0.0,0.0
4.26,210.4,599.1,21.7,16.3,35.1,486.8,6.1,3,1.0,0.0,0.0,1.0,0.0,0.0
2.73,244.1,100.0,10.5,19.0,22.6,611.7,0.0,2,1.0,0.0,0.0,1.0,0.0,0.0
13.55,174.9,196.3,8.6,13.9,33.4,609.9,5.8,3,1.0,0.0,0.0,0.0,1.0,0.0
7.26,237.1,445.9,16.5,15.0,32.1,518.1,13.5,2,0.0,1.0,0.0,1.0,0.0,0.0
5.07,185.5,349.3,6.4,18.1,54.1,338.0,2.2,3,0.0,0.0,1.0,1.0,0.0,0.0
11.85,349.8,591.9,19.5,17.6,73.3,1151.6,7.2,1,1.0,0.0,0.0,0.0,1.0,0.0
5.78,166.9,583.8,25.1,26.5,47.1,732.5,9.6,3,1.0,0.0,0.0,1.0,0.0,0.0
13.08,173.1,473.4,17.8,13.3,58.6,875.1,11.3,3,1.0,0.0,0.0,0.0,1.0,0.0
11.51,265.1,614.4,26.7,22.0,61.7,1128.9,7.8,2,1.0,0.0,0.0,0.0,1.0,0.0
3.5,266.5,345.0,0.0,0.2,27.8,38.4,19.2,3,0.0,1.0,0.0,1.0,0.0,0.0
4.86,222.6,567.2,32.2,23.7,35.4,800.2,8.1,2,0.0,0.0,1.0,1.0,0.0,0.0
4.45,89.9,160.2,1.4,15.4,48.8,346.0,1.4,2,0.0,1.0,0.0,1.0,0.0,0.0
11.11,149.3,341.9,8.8,19.7,58.8,247.9,54.9,2,0.0,1.0,0.0,0.0,1.0,0.0
6.34,268.2,349.2,21.5,20.1,44.0,876.7,7.8,3,0.0,1.0,0.0,1.0,0.0,0.0
4.24,184.5,274.1,10.2,10.0,12.2,858.6,4.3,2,0.0,1.0,0.0,1.0,0.0,0.0
13.96,119.5,415.6,7.5,16.9,49.5,229.2,47.025,2,1.0,0.0,0.0,0.0,1.0,0.0
3.72,50.0,164.6,5.8,14.4,54.0,196.7,6.7,2,0.0,1.0,0.0,1.0,0.0,0.0
18.42,285.7,565.7,20.3,31.6,35.5,692.6,13.5,3,1.0,0.0,0.0,0.0,1.0,0.0
6.74,559.5,374.4,0.5,0.0,42.3,7.0,40.185,1,0.0,1.0,0.0,0.0,1.0,0.0
11.21,177.1,290.8,2.5,9.4,35.4,137.3,0.7,2,0.0,1.0,0.0,0.0,1.0,0.0
9.08,218.1,5.0,6.7,3.8,38.3,90.3,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0
4.28,330.3,347.1,22.6,19.2,46.0,512.3,8.5,2,1.0,0.0,0.0,1.0,0.0,0.0
4.35,117.5,213.9,11.8,6.0,31.5,312.3,6.5,2,0.0,1.0,0.0,1.0,0.0,0.0
6.4,142.9,210.3,15.6,5.6,37.4,826.5,6.1,2,1.0,0.0,0.0,1.0,0.0,0.0
11.07,398.5,232.1,3.2,4.0,75.1,6.8,28.4,3,0.0,1.0,0.0,0.0,1.0,0.0
10.32,258.5,602.3,17.0,36.7,44.4,675.7,15.6,2,1.0,0.0,0.0,0.0,1.0,0.0
3.18,375.2,602.0,22.8,10.0,77.4,816.7,1.7,1,1.0,0.0,0.0,1.0,0.0,0.0
4.92,427.5,360.6,2.8,0.0,17.1,50.0,16.245,3,0.0,0.0,1.0,1.0,0.0,0.0
2.78,265.9,64.1,2.6,5.6,50.0,45.8,27.6,3,0.0,1.0,0.0,1.0,0.0,0.0
16.01,239.2,419.5,13.2,9.2,27.8,720.1,9.2,2,0.0,1.0,0.0,0.0,1.0,0.0
6.97,226.3,477.2,20.0,13.0,34.0,721.1,6.9,2,1.0,0.0,0.0,1.0,0.0,0.0
4.96,400.6,64.9,1.1,1.8,52.4,3.0,27.1,1,0.0,1.0,0.0,1.0,0.0,0.0
8.62,489.1,154.1,5.3,0.0,42.3,31.3,40.185,2,0.0,1.0,0.0,0.0,1.0,0.0
8.24,176.6,465.7,14.8,9.8,34.9,528.8,9.7,3,0.0,0.0,1.0,1.0,0.0,0.0
15.19,153.9,576.2,5.6,17.5,37.9,154.2,35.5,2,0.0,1.0,0.0,0.0,1.0,0.0
2.32,581.6,254.4,3.6,0.0,32.4,14.8,30.78,3,0.0,1.0,0.0,1.0,0.0,0.0
8.09,63.1,358.6,0.0,14.5,28.4,334.0,1.9,2,1.0,0.0,0.0,0.0,1.0,0.0
4.15,301.5,612.1,26.0,12.4,60.6,627.0,8.2,2,1.0,0.0,0.0,1.0,0.0,0.0
21.77,279.2,704.0,27.4,27.8,39.1,1097.4,12.6,3,1.0,0.0,0.0,0.0,0.0,1.0
1.58,107.3,271.1,3.6,18.0,23.6,504.7,4.8,2,0.0,1.0,0.0,1.0,0.0,0.0
5.57,181.6,566.7,17.8,11.6,31.7,799.5,9.7,2,1.0,0.0,0.0,1.0,0.0,0.0
4.58,208.2,373.1,13.8,10.1,34.5,844.1,4.6,3,0.0,1.0,0.0,1.0,0.0,0.0
3.25,205.5,595.5,13.5,13.6,42.7,700.1,10.3,2,0.0,0.0,1.0,1.0,0.0,0.0
35.26,174.4,275.1,10.5,7.8,48.1,458.3,6.5,3,0.0,0.0,1.0,0.0,0.0,1.0
2.88,169.3,434.1,4.7,15.9,40.8,322.2,7.9,3,1.0,0.0,0.0,1.0,0.0,0.0
4.75,427.6,265.1,1.1,2.1,45.7,62.0,43.415,2,0.0,1.0,0.0,1.0,0.0,0.0
4.78,281.5,494.1,15.3,20.6,31.1,874.4,11.0,2,1.0,0.0,0.0,1.0,0.0,0.0
1.97,89.2,329.2,2.8,5.6,41.8,304.7,7.9,2,0.0,0.0,1.0,1.0,0.0,0.0
17.12,163.9,207.3,4.9,11.7,31.3,560.9,5.4,1,0.0,1.0,0.0,0.0,1.0,0.0
12.15,276.4,728.5,16.2,24.3,49.8,774.9,13.4,3,0.0,1.0,0.0,0.0,1.0,0.0
4.06,129.9,336.5,0.0,9.4,38.9,195.9,2.2,2,0.0,0.0,1.0,1.0,0.0,0.0
14.41,158.0,501.2,12.3,17.6,40.4,549.5,7.4,3,1.0,0.0,0.0,0.0,1.0,0.0
6.05,176.8,249.1,12.9,6.8,26.1,635.8,4.7,3,0.0,0.0,1.0,1.0,0.0,0.0
50.47,175.5,321.5,8.1,16.3,39.8,738.3,0.0,2,1.0,0.0,0.0,0.0,0.0,1.0
3.09,499.1,280.5,2.7,3.9,70.4,46.5,32.8,2,0.0,0.0,1.0,1.0,0.0,0.0
5.22,182.2,321.5,15.8,20.3,36.3,521.2,5.1,3,1.0,0.0,0.0,1.0,0.0,0.0
12.9,113.1,435.3,5.0,16.8,80.8,324.6,70.3,3,0.0,0.0,1.0,0.0,1.0,0.0
15.33,155.2,516.1,13.3,20.2,42.2,754.2,8.2,3,1.0,0.0,0.0,0.0,1.0,0.0
6.9,163.2,379.9,10.7,19.3,50.3,791.7,7.7,2,0.0,1.0,0.0,1.0,0.0,0.0
4.69,159.1,304.3,13.6,7.3,35.2,894.4,5.6,2,0.0,1.0,0.0,1.0,0.0,0.0
10.79,297.8,266.4,10.1,12.5,0.0,307.3,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0
5.57,297.9,575.6,33.1,5.9,64.7,1047.4,8.7,3,1.0,0.0,0.0,1.0,0.0,0.0
25.97,219.2,450.2,23.7,21.3,47.4,518.2,7.1,3,1.0,0.0,0.0,0.0,0.0,1.0
3.89,105.4,257.4,4.0,16.7,83.4,176.6,56.9,2,0.0,1.0,0.0,1.0,0.0,0.0
18.98,241.7,708.8,42.3,25.3,58.7,902.8,7.4,2,1.0,0.0,0.0,0.0,1.0,0.0
10.37,275.9,295.8,0.0,5.2,41.2,19.6,26.0,3,0.0,1.0,0.0,0.0,1.0,0.0
4.97,286.7,678.8,19.6,26.0,44.5,785.3,5.8,3,0.0,1.0,0.0,1.0,0.0,0.0
16.33,146.5,258.7,5.9,6.6,9.7,659.0,9.214999999999998,1,1.0,0.0,0.0,0.0,1.0,0.0
6.48,158.6,155.1,12.0,11.4,46.0,363.7,3.8,2,0.0,1.0,0.0,1.0,0.0,0.0
5.68,239.6,407.4,28.7,13.1,47.6,1091.4,10.5,2,1.0,0.0,0.0,1.0,0.0,0.0
8.85,332.0,151.6,3.0,0.0,59.5,72.1,42.8,2,0.0,1.0,0.0,0.0,0.0,1.0
50.76,261.5,547.4,34.4,43.0,59.0,906.5,8.1,1,1.0,0.0,0.0,0.0,0.0,1.0
4.42,79.5,355.1,3.1,9.6,47.2,264.7,34.4,2,0.0,1.0,0.0,1.0,0.0,0.0
4.17,146.2,431.0,3.3,32.7,77.6,169.9,59.6,2,0.0,1.0,0.0,1.0,0.0,0.0
11.0,128.7,328.8,1.2,3.6,29.4,390.7,1.5,3,1.0,0.0,0.0,0.0,1.0,0.0
9.18,169.2,351.0,6.0,11.6,48.1,591.5,3.1,3,0.0,1.0,0.0,0.0,1.0,0.0
2.57,192.2,355.1,11.6,4.1,36.9,749.0,4.1,2,1.0,0.0,0.0,1.0,0.0,0.0
15.92,206.3,44.8,17.8,21.3,37.0,897.0,12.7,2,1.0,0.0,0.0,0.0,1.0,0.0
10.83,451.3,223.6,3.1,0.0,10.7,62.7,10.165,2,0.0,0.0,1.0,0.0,1.0,0.0
4.33,396.7,245.9,0.0,4.2,48.8,53.9,46.35999999999999,2,0.0,0.0,1.0,1.0,0.0,0.0
3.05,115.1,645.2,4.8,20.6,64.4,219.7,48.5,2,0.0,1.0,0.0,1.0,0.0,0.0
4.86,65.8,311.3,0.0,19.4,29.7,343.0,1.9,3,0.0,0.0,1.0,1.0,0.0,0.0
5.95,188.7,425.8,18.5,13.2,29.2,1067.0,4.0,1,1.0,0.0,0.0,1.0,0.0,0.0
2.72,513.3,382.6,1.9,0.6,56.3,0.0,43.7,2,0.0,0.0,1.0,1.0,0.0,0.0
3.06,444.4,154.4,2.6,6.3,60.5,7.8,13.8,2,0.0,1.0,0.0,1.0,0.0,0.0
2.43,116.0,414.5,4.0,16.0,66.2,216.7,60.7,3,1.0,0.0,0.0,1.0,0.0,0.0
3.25,557.6,355.6,2.8,0.0,22.8,85.8,21.66,2,0.0,1.0,0.0,1.0,0.0,0.0
8.08,222.3,161.2,5.9,12.5,38.4,340.0,15.0,3,0.0,0.0,1.0,0.0,1.0,0.0
1.66,535.0,245.6,3.4,2.5,26.8,24.1,22.8,3,0.0,0.0,1.0,1.0,0.0,0.0
8.53,293.2,38.4,0.0,1.3,67.4,34.5,44.1,2,0.0,1.0,0.0,0.0,1.0,0.0
10.6,50.0,331.5,3.9,20.8,42.7,609.4,3.4,2,0.0,1.0,0.0,0.0,0.0,1.0
4.28,415.9,8.4,3.2,2.7,33.8,84.2,24.4,3,0.0,1.0,0.0,1.0,0.0,0.0
4.38,254.1,498.5,38.2,24.4,58.6,943.2,11.0,2,1.0,0.0,0.0,1.0,0.0,0.0
6.72,281.8,225.3,3.9,2.2,29.5,487.4,6.4,3,0.0,0.0,1.0,1.0,0.0,0.0
4.13,166.5,692.8,17.7,15.7,37.2,682.6,11.2,3,1.0,0.0,0.0,1.0,0.0,0.0
3.4,237.1,458.5,6.4,21.7,52.6,228.6,45.4,3,0.0,1.0,0.0,1.0,0.0,0.0
8.43,224.8,399.1,14.6,4.3,51.0,860.1,7.7,3,0.0,1.0,0.0,0.0,1.0,0.0
2.71,459.6,382.3,2.3,1.0,15.6,43.0,13.8,1,0.0,1.0,0.0,1.0,0.0,0.0
9.14,482.2,189.8,1.2,0.0,38.2,73.3,36.29,3,0.0,1.0,0.0,0.0,1.0,0.0
5.61,256.3,535.2,27.2,34.4,34.2,1126.8,13.1,2,1.0,0.0,0.0,1.0,0.0,0.0
8.12,117.2,339.6,9.3,28.5,45.8,170.8,16.4,1,0.0,1.0,0.0,0.0,1.0,0.0
9.46,187.5,185.7,11.1,12.8,41.5,670.7,5.6,2,0.0,1.0,0.0,0.0,1.0,0.0
8.3,171.0,303.7,7.6,15.9,41.0,474.9,5.3,2,1.0,0.0,0.0,1.0,0.0,0.0
3.01,144.3,300.9,6.0,19.9,31.0,173.0,29.45,3,1.0,0.0,0.0,1.0,0.0,0.0
19.35,174.7,319.7,6.9,12.9,19.4,464.0,8.7,2,0.0,1.0,0.0,0.0,1.0,0.0
6.86,343.1,299.4,6.6,22.2,24.4,555.0,7.3,3,1.0,0.0,0.0,1.0,0.0,0.0
4.42,175.4,408.5,31.8,20.0,41.3,1063.1,8.7,3,1.0,0.0,0.0,1.0,0.0,0.0
6.72,164.1,598.1,14.2,28.0,47.0,723.7,4.0,1,0.0,1.0,0.0,0.0,1.0,0.0
6.72,244.1,422.9,20.4,15.4,49.1,730.4,11.8,2,0.0,0.0,1.0,1.0,0.0,0.0
2.38,137.5,495.1,9.5,7.9,65.1,156.8,33.3,1,0.0,1.0,0.0,1.0,0.0,0.0
13.68,77.5,370.8,1.9,16.9,41.1,347.5,3.8,1,0.0,1.0,0.0,0.0,0.0,1.0
3.77,164.9,426.9,4.4,36.0,75.8,338.4,44.9,2,0.0,1.0,0.0,1.0,0.0,0.0
2.32,540.8,201.8,2.6,5.1,61.3,69.1,3.2,2,0.0,1.0,0.0,1.0,0.0,0.0
48.04,227.1,697.3,34.2,29.4,61.9,1030.0,6.1,2,1.0,0.0,0.0,0.0,0.0,1.0
7.36,221.4,88.2,14.4,18.5,28.7,738.7,13.8,2,1.0,0.0,0.0,1.0,0.0,0.0
5.47,439.7,134.1,4.1,0.0,51.2,58.3,36.2,3,0.0,1.0,0.0,0.0,1.0,0.0
4.5,438.9,133.5,4.1,0.0,49.4,37.7,41.2,3,0.0,1.0,0.0,1.0,0.0,0.0
5.17,311.8,395.8,0.0,2.8,37.6,61.4,35.72,2,0.0,1.0,0.0,0.0,1.0,0.0
6.69,238.9,329.6,25.9,22.9,40.7,1109.2,10.3,2,0.0,1.0,0.0,1.0,0.0,0.0
2.59,205.1,429.3,15.1,29.8,54.0,1019.0,10.6,2,0.0,1.0,0.0,1.0,0.0,0.0
1.42,410.5,185.8,1.6,0.5,48.0,64.7,30.2,2,0.0,1.0,0.0,1.0,0.0,0.0
9.3,398.1,538.1,8.8,6.4,68.6,556.9,10.0,2,0.0,1.0,0.0,0.0,1.0,0.0
2.37,181.3,504.1,2.1,21.5,32.0,506.2,1.2,1,0.0,1.0,0.0,1.0,0.0,0.0
4.38,107.9,452.0,23.9,15.5,29.6,571.3,6.5,1,1.0,0.0,0.0,1.0,0.0,0.0
5.23,240.9,93.7,0.0,12.1,23.4,333.5,4.9,3,0.0,0.0,1.0,1.0,0.0,0.0
2.67,313.7,195.5,0.8,1.5,30.3,60.6,28.785,3,0.0,1.0,0.0,1.0,0.0,0.0
5.02,476.5,88.6,4.3,0.3,26.5,40.3,25.175,3,0.0,1.0,0.0,0.0,1.0,0.0
10.11,124.7,382.4,5.7,25.1,60.7,239.9,29.9,2,0.0,1.0,0.0,0.0,1.0,0.0
4.75,243.4,158.5,0.0,14.5,2.9,286.5,2.755,1,0.0,1.0,0.0,1.0,0.0,0.0
24.32,149.6,327.2,2.9,7.4,15.6,191.5,6.2,2,1.0,0.0,0.0,0.0,0.0,1.0
3.76,227.9,276.7,11.1,20.1,15.6,845.4,6.8,2,1.0,0.0,0.0,1.0,0.0,0.0
4.94,66.7,249.4,8.1,4.0,26.8,368.0,1.0,2,0.0,1.0,0.0,1.0,0.0,0.0
4.11,570.3,130.7,0.1,4.1,66.2,22.0,62.89,2,0.0,1.0,0.0,1.0,0.0,0.0
6.32,239.2,283.7,21.2,3.9,46.6,358.2,8.8,2,0.0,0.0,1.0,1.0,0.0,0.0
12.51,234.8,548.8,16.2,31.4,57.1,1323.9,7.8,2,1.0,0.0,0.0,0.0,1.0,0.0
11.18,102.8,477.1,2.9,6.9,62.8,231.5,30.6,2,1.0,0.0,0.0,0.0,1.0,0.0
1.99,493.7,5.0,1.1,0.0,56.0,0.0,38.0,1,0.0,0.0,1.0,1.0,0.0,0.0
10.22,347.1,477.3,14.1,9.0,63.4,928.0,14.6,1,0.0,0.0,1.0,0.0,1.0,0.0
19.66,123.9,325.9,5.9,11.5,34.7,663.8,4.7,1,1.0,0.0,0.0,0.0,1.0,0.0
2.55,516.8,5.4,1.5,1.2,20.5,72.4,19.475,3,0.0,1.0,0.0,1.0,0.0,0.0
9.83,170.5,463.8,20.1,4.0,64.7,498.9,3.8,1,0.0,0.0,1.0,0.0,1.0,0.0
6.09,291.2,99.5,10.7,11.1,21.3,125.1,7.0,3,0.0,1.0,0.0,1.0,0.0,0.0
7.78,218.0,590.8,36.9,14.7,44.0,656.3,8.0,3,1.0,0.0,0.0,1.0,0.0,0.0
2.3,533.4,132.1,2.3,0.0,19.1,62.2,18.145,2,0.0,1.0,0.0,1.0,0.0,0.0
2.8,396.8,52.2,1.1,0.0,64.4,30.5,41.4,2,0.0,1.0,0.0,1.0,0.0,0.0
11.38,181.7,572.5,31.5,39.5,46.5,779.6,8.7,2,0.0,0.0,1.0,0.0,1.0,0.0
4.08,400.5,5.0,4.4,2.3,85.0,75.0,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0
4.9,420.5,302.9,2.3,2.2,49.2,66.2,46.74,1,0.0,1.0,0.0,0.0,1.0,0.0
17.66,183.0,470.9,17.3,22.1,48.6,891.2,6.8,3,0.0,0.0,1.0,0.0,0.0,1.0
4.67,143.2,290.4,6.5,19.6,16.4,721.7,2.3,3,1.0,0.0,0.0,1.0,0.0,0.0
5.83,240.7,451.7,21.8,13.8,34.9,1010.3,3.5,2,1.0,0.0,0.0,1.0,0.0,0.0
4.72,304.3,119.0,6.3,12.5,10.4,255.5,5.2,2,1.0,0.0,0.0,1.0,0.0,0.0
2.71,465.0,419.7,0.7,0.0,40.4,54.3,19.3,2,0.0,1.0,0.0,1.0,0.0,0.0
9.16,144.5,241.1,11.6,9.2,37.4,738.8,4.8,3,1.0,0.0,0.0,0.0,1.0,0.0
9.43,300.9,278.1,4.0,1.2,74.3,35.9,46.3,3,0.0,1.0,0.0,0.0,1.0,0.0
3.73,405.8,5.0,0.6,0.6,5.7,43.8,5.415,3,0.0,0.0,1.0,1.0,0.0,0.0
6.08,256.8,409.7,22.0,18.9,47.3,781.8,4.4,2,0.0,1.0,0.0,1.0,0.0,0.0
6.5,186.8,353.9,9.9,12.2,45.8,629.5,6.4,1,0.0,1.0,0.0,1.0,0.0,0.0
20.46,120.7,530.9,17.3,28.7,59.5,608.5,4.9,2,1.0,0.0,0.0,0.0,0.0,1.0
6.25,190.4,368.1,8.3,11.1,38.2,841.8,4.4,2,0.0,1.0,0.0,1.0,0.0,0.0
7.41,228.7,457.4,20.8,20.8,43.2,1177.4,11.3,2,0.0,1.0,0.0,0.0,1.0,0.0
12.77,111.6,245.0,4.8,0.0,33.9,410.6,2.7,3,0.0,1.0,0.0,0.0,0.0,1.0
13.38,174.7,272.2,6.8,18.4,36.9,773.7,6.7,3,1.0,0.0,0.0,0.0,1.0,0.0
8.48,345.4,416.1,14.5,2.1,97.2,666.0,6.6,3,0.0,0.0,1.0,1.0,0.0,0.0
3.63,205.7,459.0,12.2,26.1,78.1,796.2,8.6,3,0.0,0.0,1.0,1.0,0.0,0.0
6.08,141.4,319.0,1.7,18.9,65.4,242.3,29.1,3,1.0,0.0,0.0,1.0,0.0,0.0
2.5,206.4,403.4,29.0,24.0,51.6,529.1,8.9,3,0.0,1.0,0.0,1.0,0.0,0.0
4.88,371.5,269.8,17.8,6.8,36.9,783.7,7.3,2,1.0,0.0,0.0,1.0,0.0,0.0
1.83,173.1,572.6,7.2,23.5,47.3,175.9,44.935,2,0.0,0.0,1.0,1.0,0.0,0.0
5.71,160.2,393.6,24.9,21.8,63.8,915.7,7.0,3,1.0,0.0,0.0,1.0,0.0,0.0
20.45,96.6,382.1,3.7,17.4,46.4,206.1,32.2,2,0.0,1.0,0.0,0.0,0.0,1.0
8.58,162.1,253.2,19.0,2.6,39.1,696.9,4.6,3,1.0,0.0,0.0,1.0,0.0,0.0
5.65,130.4,439.0,6.7,11.2,47.7,493.2,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0
16.17,125.6,525.0,21.8,21.4,57.8,826.9,6.7,3,0.0,1.0,0.0,0.0,1.0,0.0
50.1,109.7,300.3,3.0,15.2,36.5,822.2,6.0,1,0.0,1.0,0.0,0.0,0.0,1.0
16.67,173.3,408.6,6.7,12.3,44.0,682.5,8.0,3,1.0,0.0,0.0,0.0,0.0,1.0
15.74,175.0,386.1,8.6,11.9,43.1,868.7,7.7,2,0.0,1.0,0.0,0.0,1.0,0.0
3.14,526.5,5.0,2.3,0.0,43.7,30.1,22.7,3,0.0,1.0,0.0,1.0,0.0,0.0
2.11,207.9,431.1,19.9,20.9,62.7,833.3,8.6,3,1.0,0.0,0.0,1.0,0.0,0.0
4.35,375.4,566.1,17.5,19.0,37.6,851.5,2.1,3,1.0,0.0,0.0,1.0,0.0,0.0
8.37,83.8,377.6,2.7,18.3,72.9,132.3,35.9,2,0.0,1.0,0.0,0.0,1.0,0.0
9.55,133.2,698.6,9.5,17.8,49.9,1040.6,4.7,3,0.0,1.0,0.0,0.0,1.0,0.0
8.25,435.6,551.8,25.2,28.3,86.5,964.0,5.2,1,0.0,1.0,0.0,0.0,1.0,0.0
4.66,501.5,59.2,4.1,6.4,52.5,75.4,49.875,3,0.0,1.0,0.0,1.0,0.0,0.0
6.0,229.2,537.5,34.2,31.1,53.5,852.1,9.6,3,1.0,0.0,0.0,1.0,0.0,0.0
4.26,83.8,417.4,6.4,21.9,30.1,413.2,3.3,3,0.0,1.0,0.0,1.0,0.0,0.0
6.84,134.3,195.1,12.4,6.9,37.5,582.4,5.4,3,1.0,0.0,0.0,1.0,0.0,0.0
2.75,212.2,325.5,18.3,8.8,26.0,773.6,4.9,2,1.0,0.0,0.0,1.0,0.0,0.0
6.49,247.2,415.0,5.3,26.5,60.4,561.0,7.5,3,0.0,0.0,1.0,1.0,0.0,0.0
21.79,354.1,308.4,0.0,6.8,17.4,379.9,7.2,3,1.0,0.0,0.0,0.0,0.0,1.0
7.51,458.6,398.0,15.8,4.4,56.7,893.1,7.1,3,0.0,1.0,0.0,1.0,0.0,0.0
6.21,242.6,536.6,18.0,23.1,70.4,867.7,6.3,2,1.0,0.0,0.0,1.0,0.0,0.0
1.81,50.0,240.1,3.1,19.6,46.9,199.3,1.9,2,0.0,1.0,0.0,1.0,0.0,0.0
4.91,436.0,312.6,7.5,9.2,40.1,54.8,18.8,2,0.0,1.0,0.0,0.0,1.0,0.0
22.29,267.0,466.2,30.0,26.2,50.7,844.2,8.9,2,1.0,0.0,0.0,0.0,0.0,1.0
33.43,434.2,273.6,13.2,15.4,3.5,169.6,3.325,2,0.0,1.0,0.0,0.0,0.0,1.0
10.68,178.4,162.1,0.0,0.0,43.5,62.4,28.4,3,0.0,0.0,1.0,0.0,1.0,0.0
13.28,119.7,346.7,1.1,16.7,45.5,352.2,27.2,2,0.0,1.0,0.0,0.0,0.0,1.0
6.36,192.2,287.5,16.8,16.3,35.5,699.6,4.6,2,1.0,0.0,0.0,1.0,0.0,0.0
6.24,181.5,594.7,23.0,30.0,53.8,690.9,4.0,2,1.0,0.0,0.0,1.0,0.0,0.0
15.27,233.5,329.7,13.0,19.3,22.3,222.6,6.0,3,1.0,0.0,0.0,0.0,1.0,0.0
10.21,407.6,193.1,6.5,2.6,29.6,63.9,28.12,1,0.0,1.0,0.0,0.0,1.0,0.0
