price_usd_normalized,serving_size_g,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,sugars_g,avg_rating,Non-Veg,Veg,Vegan,budget,mid,premium
2.47,237.9,676.0,32.6,19.6,63.0,979.0,5.4,1,1.0,0.0,0.0,1.0,0.0,0.0
3.03,313.8,423.5,20.9,10.5,53.7,1041.7,9.7,3,1.0,0.0,0.0,1.0,0.0,0.0
13.03,324.7,410.1,3.1,3.1,1.5,24.5,1.4249999999999998,1,0.0,1.0,0.0,0.0,0.0,1.0
21.46,275.5,370.8,3.8,7.1,12.0,486.2,4.0,3,0.0,1.0,0.0,0.0,0.0,1.0
3.59,314.7,558.9,21.4,20.8,33.6,940.6,3.1,3,1.0,0.0,0.0,1.0,0.0,0.0
14.08,165.1,510.5,33.7,19.6,26.2,1293.7,4.8,3,1.0,0.0,0.0,0.0,0.0,1.0
1.3,212.5,627.3,26.3,27.8,75.6,631.7,12.9,3,1.0,0.0,0.0,1.0,0.0,0.0
3.85,213.9,338.0,4.3,12.7,27.5,473.3,3.8,1,0.0,1.0,0.0,1.0,0.0,0.0
5.95,105.5,89.8,0.7,5.9,50.9,425.4,3.9,2,0.0,1.0,0.0,0.0,0.0,1.0
2.81,398.1,224.3,0.9,0.0,25.4,89.6,24.13,1,0.0,1.0,0.0,0.0,1.0,0.0
7.91,171.9,452.2,34.7,18.5,44.2,671.7,1.3,3,1.0,0.0,0.0,0.0,1.0,0.0
8.51,233.0,464.6,22.8,34.0,30.9,860.4,14.8,2,1.0,0.0,0.0,0.0,1.0,0.0
2.49,202.5,584.0,24.1,31.6,33.5,748.9,6.4,2,1.0,0.0,0.0,1.0,0.0,0.0
4.31,175.5,589.5,34.9,24.2,52.6,559.4,9.3,2,1.0,0.0,0.0,0.0,1.0,0.0
2.35,262.0,177.6,12.6,12.5,23.1,484.1,7.5,2,1.0,0.0,0.0,1.0,0.0,0.0
16.6,419.5,252.2,18.4,11.7,70.8,795.8,4.2,2,0.0,1.0,0.0,0.0,0.0,1.0
1.24,345.5,205.9,0.8,0.0,16.6,55.1,14.6,3,0.0,0.0,1.0,1.0,0.0,0.0
2.53,413.8,215.0,0.4,3.6,15.3,51.6,14.535,3,0.0,1.0,0.0,0.0,1.0,0.0
6.73,316.4,245.5,18.3,17.5,26.2,480.1,11.0,3,0.0,1.0,0.0,0.0,1.0,0.0
6.03,265.4,469.9,10.9,6.4,9.6,543.6,6.4,3,1.0,0.0,0.0,0.0,1.0,0.0
8.9,471.0,339.3,2.2,2.6,32.8,45.8,23.9,3,0.0,1.0,0.0,0.0,0.0,1.0
1.63,597.7,27.8,5.4,1.7,28.2,69.5,26.79,3,0.0,1.0,0.0,1.0,0.0,0.0
2.68,389.5,274.4,0.0,1.8,34.0,14.1,27.8,2,0.0,1.0,0.0,0.0,1.0,0.0
1.48,258.3,645.3,39.2,29.1,53.1,723.9,15.4,3,1.0,0.0,0.0,1.0,0.0,0.0
7.54,143.1,435.3,6.2,16.7,34.1,545.9,6.0,2,0.0,1.0,0.0,0.0,0.0,1.0
1.25,365.1,12.3,1.0,0.0,36.7,0.0,31.9,3,0.0,1.0,0.0,1.0,0.0,0.0
6.44,344.8,78.1,15.6,13.3,19.2,547.4,10.1,2,0.0,1.0,0.0,0.0,1.0,0.0
2.16,443.0,99.6,8.4,3.3,42.4,30.5,29.2,2,0.0,1.0,0.0,0.0,1.0,0.0
2.98,283.2,495.2,20.0,29.8,45.3,1049.8,7.6,3,1.0,0.0,0.0,1.0,0.0,0.0
3.3,277.8,217.7,16.6,16.2,28.1,413.1,2.9,2,0.0,1.0,0.0,1.0,0.0,0.0
2.92,99.2,546.8,2.7,24.8,55.2,58.9,51.0,2,0.0,0.0,1.0,0.0,1.0,0.0
1.73,171.8,291.9,0.0,6.1,41.1,427.6,2.4,3,0.0,1.0,0.0,1.0,0.0,0.0
2.94,248.6,440.9,29.9,23.0,43.2,670.3,7.5,2,1.0,0.0,0.0,1.0,0.0,0.0
3.6,139.5,670.9,14.7,16.3,29.7,888.5,4.0,3,0.0,1.0,0.0,1.0,0.0,0.0
1.12,204.9,298.3,36.3,29.8,66.7,1219.7,11.2,3,1.0,0.0,0.0,1.0,0.0,0.0
0.74,57.7,333.5,0.0,2.3,17.1,65.2,3.7,3,0.0,1.0,0.0,1.0,0.0,0.0
3.19,186.2,339.5,18.3,10.3,39.5,1128.5,8.1,1,1.0,0.0,0.0,1.0,0.0,0.0
2.3,370.0,234.9,0.0,8.9,66.0,36.7,25.7,2,0.0,0.0,1.0,1.0,0.0,0.0
1.39,444.2,310.1,7.8,2.3,42.0,14.0,35.6,3,0.0,1.0,0.0,1.0,0.0,0.0
1.1,243.5,609.8,37.7,27.4,52.9,747.7,7.9,2,1.0,0.0,0.0,1.0,0.0,0.0
1.46,358.8,167.8,0.4,0.0,54.9,67.5,15.3,2,0.0,0.0,1.0,1.0,0.0,0.0
9.77,332.4,553.0,25.2,9.7,59.7,1077.0,9.3,2,0.0,1.0,0.0,0.0,1.0,0.0
1.22,466.0,182.0,0.0,0.0,61.8,1.5,48.9,3,0.0,1.0,0.0,1.0,0.0,0.0
2.01,196.7,461.2,31.0,29.3,40.4,1059.6,9.5,3,0.0,1.0,0.0,1.0,0.0,0.0
1.4,323.4,73.8,0.3,0.0,48.6,3.7,44.2,3,0.0,1.0,0.0,1.0,0.0,0.0
3.64,129.6,221.8,10.3,2.0,30.8,407.3,9.2,2,0.0,1.0,0.0,0.0,1.0,0.0
12.35,455.6,690.9,33.1,14.5,53.9,798.4,3.6,2,1.0,0.0,0.0,0.0,0.0,1.0
2.57,208.4,426.9,1.0,18.8,57.3,273.9,43.6,3,0.0,1.0,0.0,1.0,0.0,0.0
9.47,80.6,427.8,4.7,20.1,27.7,283.4,4.1,1,0.0,1.0,0.0,0.0,0.0,1.0
4.19,490.0,55.5,1.7,3.7,30.9,47.6,29.355,2,0.0,0.0,1.0,0.0,1.0,0.0
2.77,276.4,582.8,34.8,17.8,78.5,927.5,9.9,3,1.0,0.0,0.0,1.0,0.0,0.0
7.58,153.2,292.3,7.9,10.3,52.5,463.7,5.6,3,0.0,0.0,1.0,0.0,1.0,0.0
1.01,411.1,155.7,0.6,2.0,63.8,65.5,26.8,2,0.0,1.0,0.0,1.0,0.0,0.0
6.44,190.8,256.1,9.7,4.5,47.7,592.0,5.5,3,1.0,0.0,0.0,0.0,1.0,0.0
3.55,266.8,642.0,24.7,19.7,54.1,716.4,6.7,2,1.0,0.0,0.0,1.0,0.0,0.0
6.85,65.7,477.8,0.6,26.0,50.7,476.8,48.165,2,0.0,1.0,0.0,0.0,1.0,0.0
1.64,414.5,161.9,1.5,0.3,48.8,43.1,34.5,2,0.0,1.0,0.0,1.0,0.0,0.0
1.97,117.4,321.7,15.6,14.0,43.3,730.2,6.0,3,1.0,0.0,0.0,1.0,0.0,0.0
1.06,385.2,216.2,12.2,6.5,0.0,512.8,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0
2.27,286.7,308.8,1.8,4.1,39.1,94.1,30.9,3,0.0,1.0,0.0,1.0,0.0,0.0
3.72,150.6,365.5,9.8,14.5,56.6,930.1,10.1,3,0.0,0.0,1.0,1.0,0.0,0.0
2.31,284.8,122.7,11.8,12.4,25.8,154.2,4.3,1,0.0,0.0,1.0,1.0,0.0,0.0
3.96,192.3,267.1,14.1,13.6,29.4,282.2,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0
2.34,128.8,190.7,3.4,10.7,61.5,191.7,3.9,2,0.0,1.0,0.0,1.0,0.0,0.0
4.62,207.9,238.9,11.4,13.4,32.4,716.2,5.6,1,0.0,1.0,0.0,0.0,1.0,0.0
2.14,456.9,167.3,1.7,0.0,67.0,29.6,15.6,2,0.0,0.0,1.0,1.0,0.0,0.0
2.45,472.7,132.6,0.0,0.0,39.0,0.0,25.4,3,0.0,0.0,1.0,0.0,1.0,0.0
3.94,654.4,44.7,7.2,2.4,52.4,62.0,46.0,3,0.0,1.0,0.0,0.0,1.0,0.0
1.86,320.7,94.4,2.0,2.9,60.7,56.3,39.7,2,0.0,0.0,1.0,1.0,0.0,0.0
4.45,129.4,449.7,5.8,12.7,44.9,111.9,35.0,2,1.0,0.0,0.0,0.0,1.0,0.0
3.32,211.7,601.1,18.7,19.7,53.5,595.8,16.3,2,1.0,0.0,0.0,1.0,0.0,0.0
3.07,353.4,405.8,19.3,12.0,31.4,1195.8,8.5,3,1.0,0.0,0.0,1.0,0.0,0.0
12.83,216.2,408.0,15.2,14.9,46.5,861.3,6.1,3,1.0,0.0,0.0,0.0,0.0,1.0
4.96,127.7,257.1,0.0,6.8,30.1,82.0,0.9,2,0.0,1.0,0.0,0.0,1.0,0.0
8.99,231.1,621.9,28.1,34.6,51.7,1246.9,15.6,2,1.0,0.0,0.0,0.0,1.0,0.0
2.64,261.8,645.6,11.0,16.0,60.7,610.8,7.0,2,1.0,0.0,0.0,1.0,0.0,0.0
3.2,241.2,544.4,11.3,36.4,51.9,805.9,10.7,2,0.0,1.0,0.0,1.0,0.0,0.0
1.12,555.1,215.0,3.1,0.0,40.0,57.3,5.3,3,0.0,1.0,0.0,1.0,0.0,0.0
2.72,136.5,319.1,18.6,9.6,47.9,579.0,4.5,1,1.0,0.0,0.0,1.0,0.0,0.0
1.99,154.3,301.9,0.0,14.2,58.1,402.5,1.5,2,0.0,1.0,0.0,1.0,0.0,0.0
2.42,529.0,145.4,0.0,0.0,86.8,75.0,63.4,2,0.0,1.0,0.0,0.0,1.0,0.0
3.38,173.6,275.0,11.9,7.8,35.7,581.6,5.9,2,1.0,0.0,0.0,1.0,0.0,0.0
3.62,510.2,184.6,1.3,3.2,77.6,49.0,40.4,2,0.0,1.0,0.0,0.0,1.0,0.0
3.02,366.8,416.9,7.0,13.7,27.7,813.3,10.9,3,1.0,0.0,0.0,1.0,0.0,0.0
3.51,264.2,442.3,17.2,22.4,58.9,1038.3,9.2,2,0.0,1.0,0.0,1.0,0.0,0.0
2.47,126.5,242.1,10.7,8.0,35.3,259.7,3.6,3,0.0,1.0,0.0,1.0,0.0,0.0
2.36,95.6,537.3,9.0,2.5,64.4,207.2,9.2,1,0.0,1.0,0.0,1.0,0.0,0.0
3.9,240.1,566.4,13.3,34.9,59.8,966.0,6.1,2,1.0,0.0,0.0,1.0,0.0,0.0
5.66,325.2,776.1,16.7,21.8,59.0,350.2,4.6,2,0.0,1.0,0.0,0.0,1.0,0.0
1.18,568.5,235.7,0.0,0.2,68.0,10.6,43.9,3,0.0,1.0,0.0,1.0,0.0,0.0
8.1,170.2,377.6,18.5,21.2,55.0,602.4,4.4,2,0.0,1.0,0.0,0.0,1.0,0.0
3.32,116.6,294.7,0.0,19.7,45.4,474.7,2.0,1,0.0,1.0,0.0,0.0,1.0,0.0
3.53,361.1,112.2,4.2,0.0,30.7,25.7,29.165,2,0.0,0.0,1.0,0.0,1.0,0.0
2.59,181.3,415.1,9.8,8.5,13.6,656.0,6.8,2,1.0,0.0,0.0,1.0,0.0,0.0
2.2,50.0,430.3,3.6,12.2,74.5,235.6,28.3,1,0.0,1.0,0.0,1.0,0.0,0.0
3.71,221.0,226.6,12.7,14.3,45.9,613.8,4.1,2,0.0,0.0,1.0,1.0,0.0,0.0
5.84,366.7,207.1,3.7,6.8,23.0,641.9,0.0,3,1.0,0.0,0.0,0.0,1.0,0.0
19.43,235.4,304.6,30.7,20.4,54.3,801.2,5.6,2,0.0,1.0,0.0,0.0,0.0,1.0
3.81,310.1,675.1,20.7,22.7,28.0,821.6,8.3,3,1.0,0.0,0.0,1.0,0.0,0.0
3.3,434.1,177.4,5.3,0.0,83.2,47.0,4.8,3,0.0,1.0,0.0,0.0,1.0,0.0
7.33,120.8,276.4,4.8,9.8,40.7,138.1,38.665,2,0.0,1.0,0.0,0.0,1.0,0.0
1.64,250.4,211.6,18.9,16.9,20.6,801.1,16.0,3,0.0,1.0,0.0,1.0,0.0,0.0
0.89,470.7,5.4,1.3,4.9,28.0,76.4,26.6,3,0.0,1.0,0.0,1.0,0.0,0.0
2.13,232.3,379.5,7.4,5.3,32.4,559.4,4.8,3,0.0,1.0,0.0,1.0,0.0,0.0
2.71,153.1,513.9,6.5,13.3,57.4,186.6,28.6,2,0.0,1.0,0.0,1.0,0.0,0.0
2.1,312.9,305.0,2.8,0.0,50.2,22.8,47.69,2,0.0,1.0,0.0,1.0,0.0,0.0
3.06,358.0,5.0,1.2,0.9,38.6,61.9,36.67,3,0.0,1.0,0.0,0.0,1.0,0.0
1.45,217.0,167.4,16.8,20.6,25.8,636.4,9.9,2,1.0,0.0,0.0,1.0,0.0,0.0
2.34,407.7,115.7,3.8,0.2,43.2,61.2,41.04,3,0.0,1.0,0.0,1.0,0.0,0.0
3.7,396.0,598.8,10.3,12.0,43.1,963.7,5.0,1,1.0,0.0,0.0,1.0,0.0,0.0
2.73,184.3,440.8,5.4,27.1,79.5,171.9,51.7,3,0.0,1.0,0.0,1.0,0.0,0.0
3.17,200.1,437.8,18.8,8.3,53.6,1126.7,3.5,3,0.0,0.0,1.0,1.0,0.0,0.0
1.7,256.3,423.3,6.1,5.2,55.7,677.2,8.7,3,0.0,1.0,0.0,1.0,0.0,0.0
7.96,269.9,642.2,29.2,29.5,48.2,486.0,6.3,3,1.0,0.0,0.0,0.0,1.0,0.0
5.37,115.2,486.9,0.0,19.2,35.2,240.6,5.8,3,0.0,1.0,0.0,0.0,1.0,0.0
2.43,168.0,280.0,13.1,22.8,37.5,796.8,5.9,2,1.0,0.0,0.0,1.0,0.0,0.0
6.19,216.6,598.9,14.8,23.2,35.0,883.3,5.1,2,0.0,1.0,0.0,0.0,1.0,0.0
6.02,215.1,356.0,13.7,5.6,9.1,828.6,4.9,1,1.0,0.0,0.0,0.0,1.0,0.0
1.04,385.2,220.7,13.3,7.2,24.8,563.6,11.5,3,0.0,0.0,1.0,1.0,0.0,0.0
4.38,121.0,420.3,4.2,17.2,26.8,240.4,17.3,3,0.0,1.0,0.0,0.0,1.0,0.0
1.71,410.0,343.0,27.8,23.3,62.8,758.7,7.8,1,1.0,0.0,0.0,1.0,0.0,0.0
3.19,218.4,307.4,9.6,13.3,41.2,448.0,5.9,1,0.0,1.0,0.0,1.0,0.0,0.0
4.17,186.5,153.1,12.4,19.1,25.9,712.1,9.4,2,1.0,0.0,0.0,1.0,0.0,0.0
1.06,361.8,328.0,14.8,13.0,10.4,73.8,8.5,2,1.0,0.0,0.0,1.0,0.0,0.0
3.98,269.6,409.2,22.7,13.6,58.6,1132.4,12.4,3,0.0,0.0,1.0,1.0,0.0,0.0
1.74,212.5,509.4,25.8,28.9,82.2,937.2,8.1,2,0.0,1.0,0.0,1.0,0.0,0.0
2.58,176.3,510.5,6.1,8.3,67.7,292.6,22.6,3,0.0,1.0,0.0,1.0,0.0,0.0
5.44,156.8,430.1,4.6,7.9,28.3,0.0,7.2,2,0.0,0.0,1.0,0.0,1.0,0.0
2.65,71.6,474.6,5.3,16.3,39.8,380.1,2.9,3,0.0,1.0,0.0,1.0,0.0,0.0
1.8,152.1,330.0,8.3,27.3,46.8,245.2,42.2,3,1.0,0.0,0.0,1.0,0.0,0.0
2.93,207.0,458.6,2.5,28.3,33.1,161.7,14.4,3,1.0,0.0,0.0,1.0,0.0,0.0
1.76,239.4,721.0,28.6,32.5,57.2,745.1,4.3,3,1.0,0.0,0.0,1.0,0.0,0.0
8.95,127.1,457.7,17.4,16.3,25.4,947.0,10.0,1,0.0,1.0,0.0,0.0,0.0,1.0
1.35,221.7,274.6,13.9,28.3,56.6,813.9,14.4,1,0.0,0.0,1.0,1.0,0.0,0.0
1.3,137.5,649.5,5.5,17.1,29.2,409.4,2.4,2,0.0,1.0,0.0,1.0,0.0,0.0
3.14,338.3,228.9,2.5,2.0,52.2,23.0,17.1,3,0.0,1.0,0.0,0.0,1.0,0.0
3.91,142.2,272.2,12.4,10.3,41.6,711.1,2.2,1,1.0,0.0,0.0,1.0,0.0,0.0
4.38,69.7,142.9,11.3,12.9,26.6,525.2,4.4,3,0.0,1.0,0.0,0.0,1.0,0.0
5.52,107.8,566.2,3.2,17.8,40.4,345.7,38.38,3,1.0,0.0,0.0,0.0,1.0,0.0
4.18,484.2,11.7,0.0,0.0,94.7,18.1,24.7,1,0.0,0.0,1.0,0.0,1.0,0.0
8.42,165.6,391.4,11.0,8.9,42.5,543.2,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0
1.32,151.6,362.8,9.1,15.2,32.6,794.0,9.4,2,0.0,1.0,0.0,1.0,0.0,0.0
3.42,148.8,475.9,5.9,16.8,83.4,218.3,51.5,2,0.0,1.0,0.0,0.0,1.0,0.0
17.61,326.0,700.3,20.4,14.6,88.7,962.9,2.3,3,1.0,0.0,0.0,0.0,0.0,1.0
1.98,207.1,372.4,6.8,3.3,60.1,431.4,8.1,3,0.0,1.0,0.0,1.0,0.0,0.0
1.11,203.5,283.3,6.8,10.1,38.0,620.1,5.0,3,1.0,0.0,0.0,1.0,0.0,0.0
1.65,527.5,241.4,1.3,0.0,81.1,69.8,35.3,1,0.0,1.0,0.0,1.0,0.0,0.0
4.68,223.3,749.9,29.6,28.8,72.7,1084.6,10.7,2,1.0,0.0,0.0,0.0,1.0,0.0
3.35,306.2,262.1,0.2,0.0,48.5,112.2,25.0,3,0.0,1.0,0.0,0.0,1.0,0.0
3.0,159.1,661.7,22.4,13.1,54.5,629.5,6.6,2,1.0,0.0,0.0,1.0,0.0,0.0
1.37,219.3,479.5,17.1,31.5,42.1,1020.9,10.3,3,1.0,0.0,0.0,1.0,0.0,0.0
3.39,364.3,443.9,36.3,11.6,89.2,553.9,5.2,2,0.0,1.0,0.0,1.0,0.0,0.0
2.85,289.1,519.1,30.8,30.4,29.9,773.0,6.5,2,1.0,0.0,0.0,1.0,0.0,0.0
4.34,455.4,272.2,0.6,0.0,57.1,40.0,40.2,3,0.0,0.0,1.0,0.0,1.0,0.0
0.66,456.5,5.0,2.8,0.0,68.5,33.0,47.3,2,0.0,1.0,0.0,1.0,0.0,0.0
1.29,443.7,742.9,11.8,20.5,80.3,496.0,4.8,2,1.0,0.0,0.0,1.0,0.0,0.0
3.97,174.8,413.4,16.1,7.2,49.5,783.5,3.2,2,0.0,1.0,0.0,1.0,0.0,0.0
3.49,293.2,315.2,39.6,7.0,61.5,848.6,7.4,2,0.0,1.0,0.0,1.0,0.0,0.0
4.41,301.9,597.2,31.4,9.9,72.6,984.3,2.8,3,1.0,0.0,0.0,0.0,1.0,0.0
2.3,265.0,193.7,11.4,5.3,18.6,426.1,3.0,2,0.0,1.0,0.0,1.0,0.0,0.0
3.48,566.2,51.2,0.0,3.4,32.6,18.5,16.0,3,0.0,1.0,0.0,0.0,1.0,0.0
1.8,178.4,472.9,5.5,13.2,47.9,296.5,33.9,1,1.0,0.0,0.0,1.0,0.0,0.0
1.64,310.7,118.9,17.8,14.9,31.8,686.3,10.5,3,0.0,0.0,1.0,1.0,0.0,0.0
4.38,281.9,163.5,2.1,0.4,32.2,50.3,28.8,2,0.0,1.0,0.0,0.0,1.0,0.0
6.75,212.9,435.4,18.2,46.0,45.7,781.4,8.9,2,0.0,1.0,0.0,0.0,1.0,0.0
14.25,265.0,707.1,39.7,32.9,24.2,1086.5,4.2,3,1.0,0.0,0.0,0.0,0.0,1.0
25.41,327.6,622.4,23.4,15.2,28.1,596.2,3.5,2,1.0,0.0,0.0,0.0,0.0,1.0
4.46,271.0,504.0,25.6,32.4,43.6,1306.1,12.1,2,1.0,0.0,0.0,0.0,1.0,0.0
2.1,233.5,457.8,20.6,14.7,29.2,862.0,8.7,2,0.0,1.0,0.0,1.0,0.0,0.0
2.8,250.1,179.2,9.1,22.7,51.3,732.5,7.4,1,1.0,0.0,0.0,1.0,0.0,0.0
3.58,419.7,265.9,19.0,5.2,61.7,715.5,6.2,2,1.0,0.0,0.0,1.0,0.0,0.0
3.93,252.1,563.0,20.4,30.7,21.8,1073.9,4.3,3,0.0,1.0,0.0,1.0,0.0,0.0
2.25,598.9,225.7,1.7,0.0,46.2,45.5,36.7,2,0.0,1.0,0.0,1.0,0.0,0.0
1.8,257.3,215.4,3.4,4.6,43.0,529.7,5.1,3,0.0,1.0,0.0,1.0,0.0,0.0
1.63,187.3,348.6,20.7,13.3,43.3,725.5,6.7,2,1.0,0.0,0.0,1.0,0.0,0.0
3.76,242.1,529.8,23.7,43.3,29.0,606.8,11.3,2,1.0,0.0,0.0,1.0,0.0,0.0
3.21,196.2,80.3,5.4,16.9,32.4,609.5,6.1,3,0.0,0.0,1.0,1.0,0.0,0.0
1.37,86.2,252.2,16.5,4.1,35.3,165.3,3.4,1,0.0,1.0,0.0,1.0,0.0,0.0
1.3,190.4,608.1,22.9,32.0,45.6,1109.8,11.1,3,1.0,0.0,0.0,1.0,0.0,0.0
3.19,202.9,338.0,7.5,29.4,77.8,82.5,53.6,1,0.0,0.0,1.0,1.0,0.0,0.0
3.14,198.1,292.6,14.2,13.3,16.8,461.7,3.8,2,1.0,0.0,0.0,1.0,0.0,0.0
6.91,292.0,768.3,12.3,29.0,65.8,1498.1,11.1,2,1.0,0.0,0.0,0.0,1.0,0.0
3.56,196.1,488.2,22.3,22.3,59.7,549.6,5.2,2,1.0,0.0,0.0,1.0,0.0,0.0
1.77,170.3,324.0,2.8,30.8,49.3,305.6,30.1,2,1.0,0.0,0.0,1.0,0.0,0.0
7.85,186.6,341.0,11.2,16.9,48.9,516.1,7.7,2,0.0,1.0,0.0,0.0,1.0,0.0
1.96,404.8,337.1,1.1,4.6,48.1,55.6,45.695,3,0.0,0.0,1.0,1.0,0.0,0.0
2.21,356.8,578.1,15.6,10.0,46.2,1258.8,6.2,2,1.0,0.0,0.0,1.0,0.0,0.0
3.33,237.4,299.5,15.2,15.0,17.5,416.9,1.7,2,1.0,0.0,0.0,1.0,0.0,0.0
8.45,377.0,600.6,26.6,15.4,76.9,774.1,6.6,3,1.0,0.0,0.0,0.0,1.0,0.0
1.92,294.0,757.7,11.8,33.4,58.3,1028.6,7.0,3,1.0,0.0,0.0,1.0,0.0,0.0
2.77,112.9,328.9,0.0,7.6,42.5,389.9,3.9,2,0.0,1.0,0.0,1.0,0.0,0.0
1.95,329.1,127.4,5.9,1.9,18.5,70.7,17.575,2,0.0,1.0,0.0,1.0,0.0,0.0
6.47,379.4,234.4,3.4,21.3,32.0,685.6,12.1,3,0.0,1.0,0.0,0.0,1.0,0.0
3.33,273.8,684.6,33.7,29.4,39.4,958.3,11.8,3,1.0,0.0,0.0,1.0,0.0,0.0
18.64,158.0,267.2,16.4,5.0,42.8,489.4,6.9,2,1.0,0.0,0.0,0.0,0.0,1.0
2.32,221.8,358.7,27.6,25.0,53.2,1079.8,6.9,3,1.0,0.0,0.0,1.0,0.0,0.0
6.65,143.8,324.2,9.0,18.4,46.3,620.0,8.6,2,1.0,0.0,0.0,0.0,1.0,0.0
2.07,146.6,167.9,2.3,14.4,38.0,358.9,1.7,2,0.0,0.0,1.0,1.0,0.0,0.0
6.18,346.8,231.5,0.9,8.5,40.5,56.1,38.475,2,0.0,1.0,0.0,0.0,0.0,1.0
1.8,271.0,229.0,0.0,10.6,24.7,612.6,8.7,2,0.0,0.0,1.0,1.0,0.0,0.0
2.64,283.5,297.4,7.8,15.3,33.7,517.2,8.3,3,0.0,1.0,0.0,1.0,0.0,0.0
4.37,234.3,461.7,20.8,6.4,71.8,757.8,6.2,3,1.0,0.0,0.0,1.0,0.0,0.0
2.72,373.2,176.5,0.2,3.6,56.7,16.7,39.0,2,0.0,1.0,0.0,0.0,1.0,0.0
2.53,136.5,492.5,3.7,21.6,51.4,487.5,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0
1.9,357.9,70.5,10.5,9.5,19.9,351.7,10.3,3,0.0,0.0,1.0,1.0,0.0,0.0
7.22,267.5,686.0,20.1,18.6,32.9,755.8,7.9,2,0.0,1.0,0.0,0.0,1.0,0.0
1.52,497.2,178.3,1.0,4.0,85.7,55.0,28.5,3,0.0,1.0,0.0,1.0,0.0,0.0
3.56,178.3,444.5,28.3,30.9,67.0,709.9,10.3,2,0.0,1.0,0.0,0.0,1.0,0.0
2.79,243.1,552.5,13.1,17.7,61.7,728.6,8.0,3,0.0,1.0,0.0,1.0,0.0,0.0
1.74,189.7,366.0,8.5,6.3,42.3,426.7,2.6,3,0.0,1.0,0.0,1.0,0.0,0.0
1.54,228.7,453.1,9.7,12.2,46.1,878.0,2.8,3,1.0,0.0,0.0,1.0,0.0,0.0
1.25,187.4,352.5,16.1,12.1,28.0,579.9,8.1,2,1.0,0.0,0.0,1.0,0.0,0.0
3.99,350.5,365.4,3.1,1.1,8.2,25.6,7.789999999999999,2,0.0,1.0,0.0,0.0,1.0,0.0
4.87,119.1,500.2,1.0,9.5,41.5,347.2,6.6,3,0.0,1.0,0.0,0.0,1.0,0.0
4.5,213.1,566.8,12.0,13.4,63.7,550.7,8.9,3,0.0,0.0,1.0,0.0,1.0,0.0
1.2,68.1,309.1,2.5,20.2,64.0,205.7,15.3,3,1.0,0.0,0.0,1.0,0.0,0.0
8.03,258.7,542.7,15.5,24.7,38.4,1125.7,9.5,3,1.0,0.0,0.0,0.0,1.0,0.0
3.0,190.8,323.4,5.0,13.1,39.2,605.0,3.5,2,0.0,1.0,0.0,1.0,0.0,0.0
8.15,268.6,242.6,12.1,8.2,19.0,286.6,11.6,2,0.0,0.0,1.0,0.0,1.0,0.0
1.91,309.9,452.8,29.6,23.9,61.4,824.4,9.9,1,1.0,0.0,0.0,1.0,0.0,0.0
3.71,320.4,280.1,4.1,1.6,2.8,82.0,2.66,3,0.0,1.0,0.0,0.0,1.0,0.0
3.68,165.2,252.3,12.2,6.7,45.4,654.9,4.1,3,0.0,1.0,0.0,1.0,0.0,0.0
1.31,337.0,5.0,3.0,1.1,13.9,43.7,13.205,2,0.0,1.0,0.0,1.0,0.0,0.0
7.42,129.1,322.6,13.3,11.4,32.7,956.6,5.9,3,1.0,0.0,0.0,0.0,1.0,0.0
5.45,264.0,557.7,24.0,22.7,67.3,895.4,4.9,2,0.0,0.0,1.0,0.0,1.0,0.0
2.28,454.8,5.0,0.0,3.3,63.2,39.2,41.8,2,0.0,0.0,1.0,0.0,1.0,0.0
3.62,356.5,68.5,0.0,1.3,77.5,67.9,41.9,1,0.0,1.0,0.0,0.0,1.0,0.0
1.24,169.2,261.8,6.9,9.4,42.0,480.9,3.1,2,0.0,0.0,1.0,1.0,0.0,0.0
9.56,378.5,712.5,15.2,14.8,44.4,594.5,1.8,2,0.0,1.0,0.0,0.0,1.0,0.0
3.34,424.7,203.3,16.3,10.4,7.7,467.6,2.5,2,0.0,1.0,0.0,1.0,0.0,0.0
2.03,482.9,187.3,3.4,0.8,50.3,18.5,47.785,1,0.0,1.0,0.0,0.0,1.0,0.0
2.44,206.5,520.2,25.5,37.8,41.4,914.9,13.3,1,1.0,0.0,0.0,1.0,0.0,0.0
12.16,226.2,365.8,14.4,20.8,49.4,661.9,5.3,1,1.0,0.0,0.0,0.0,0.0,1.0
1.5,128.6,342.3,7.6,38.7,67.4,233.2,17.6,2,1.0,0.0,0.0,1.0,0.0,0.0
3.75,385.8,294.0,27.9,13.1,43.4,593.8,10.7,2,1.0,0.0,0.0,1.0,0.0,0.0
1.7,191.7,715.5,36.8,27.7,52.2,779.1,6.6,2,0.0,1.0,0.0,1.0,0.0,0.0
7.13,506.6,343.9,4.1,3.1,43.5,59.3,10.3,2,0.0,0.0,1.0,0.0,0.0,1.0
1.17,151.7,141.2,16.1,7.7,50.0,811.0,4.0,2,0.0,1.0,0.0,1.0,0.0,0.0
2.98,161.0,346.7,11.6,9.8,35.8,635.2,5.8,1,0.0,1.0,0.0,1.0,0.0,0.0
