price_usd_normalized,serving_size_g,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,sugars_g,avg_rating,Non-Veg,Veg,Vegan,budget,mid,premium
10.14,127.3,220.7,6.9,6.0,37.8,603.4,3.9,2,0.0,1.0,0.0,0.0,1.0,0.0
3.51,240.1,263.5,18.3,8.3,32.8,887.9,10.4,3,0.0,0.0,1.0,1.0,0.0,0.0
6.31,376.7,267.5,3.5,0.2,38.9,29.0,13.8,2,0.0,1.0,0.0,0.0,1.0,0.0
7.91,295.3,176.3,7.5,17.7,19.5,204.4,14.1,2,0.0,1.0,0.0,1.0,0.0,0.0
8.74,426.9,336.4,5.0,4.2,47.8,31.8,35.7,2,0.0,1.0,0.0,0.0,1.0,0.0
3.66,483.9,156.6,0.2,0.0,62.9,73.1,34.1,3,0.0,1.0,0.0,1.0,0.0,0.0
1.9,539.1,419.0,1.7,5.4,50.2,62.9,29.2,2,0.0,1.0,0.0,1.0,0.0,0.0
7.38,99.9,385.9,9.4,26.1,63.1,81.1,59.945,3,1.0,0.0,0.0,1.0,0.0,0.0
31.93,367.8,118.5,3.0,4.2,71.6,0.0,37.3,2,0.0,0.0,1.0,0.0,0.0,1.0
4.46,430.4,62.6,1.0,0.0,56.8,80.3,53.96,3,0.0,0.0,1.0,1.0,0.0,0.0
10.45,453.8,189.3,0.6,1.0,74.4,0.0,15.5,1,0.0,1.0,0.0,0.0,1.0,0.0
3.73,228.0,403.1,2.5,13.7,51.8,163.0,49.21,2,0.0,1.0,0.0,1.0,0.0,0.0
2.49,182.8,621.2,30.9,12.5,49.3,980.7,3.0,2,1.0,0.0,0.0,1.0,0.0,0.0
6.75,252.3,583.7,26.9,21.2,54.8,893.2,3.1,2,1.0,0.0,0.0,1.0,0.0,0.0
2.58,248.5,381.3,19.4,21.2,15.7,551.6,11.3,2,1.0,0.0,0.0,1.0,0.0,0.0
4.16,226.9,531.4,4.9,13.0,19.4,150.0,18.43,2,0.0,1.0,0.0,1.0,0.0,0.0
3.51,166.8,158.9,11.3,13.2,39.1,788.4,5.8,3,1.0,0.0,0.0,1.0,0.0,0.0
6.42,208.1,398.4,18.3,15.3,42.8,843.6,12.3,3,0.0,0.0,1.0,1.0,0.0,0.0
6.78,160.5,345.9,8.5,10.8,44.2,592.3,4.7,2,1.0,0.0,0.0,1.0,0.0,0.0
19.14,385.5,624.8,18.9,6.7,61.1,730.9,8.0,2,0.0,0.0,1.0,0.0,1.0,0.0
3.06,83.1,301.9,9.7,11.6,28.2,189.5,5.3,2,0.0,1.0,0.0,1.0,0.0,0.0
4.0,305.0,5.0,14.9,16.8,22.3,450.3,9.1,1,0.0,0.0,1.0,1.0,0.0,0.0
3.15,421.8,472.3,1.4,0.3,44.1,30.6,24.9,2,0.0,0.0,1.0,1.0,0.0,0.0
15.05,371.9,448.3,34.4,12.1,64.5,777.7,0.7,2,1.0,0.0,0.0,0.0,1.0,0.0
18.96,212.2,414.9,31.9,20.5,55.6,646.3,10.1,3,1.0,0.0,0.0,0.0,1.0,0.0
21.02,306.6,634.4,22.7,16.8,79.8,558.4,9.3,2,1.0,0.0,0.0,0.0,1.0,0.0
7.95,132.8,347.9,16.1,10.8,37.2,528.9,4.2,1,0.0,1.0,0.0,1.0,0.0,0.0
3.82,227.1,553.7,16.4,30.6,56.5,736.4,12.7,3,1.0,0.0,0.0,1.0,0.0,0.0
2.67,245.9,545.7,26.5,14.3,47.7,757.3,3.9,2,1.0,0.0,0.0,1.0,0.0,0.0
3.55,143.0,438.6,26.0,24.7,44.1,1377.9,10.1,3,1.0,0.0,0.0,1.0,0.0,0.0
9.36,223.1,509.5,29.0,33.4,58.7,989.6,9.5,3,1.0,0.0,0.0,1.0,0.0,0.0
7.23,205.0,445.2,26.3,14.7,39.0,889.9,10.9,2,0.0,0.0,1.0,1.0,0.0,0.0
2.04,553.3,212.4,6.1,3.4,68.3,43.8,25.5,3,0.0,0.0,1.0,1.0,0.0,0.0
16.18,196.0,251.6,13.8,3.0,33.6,685.0,8.6,2,0.0,0.0,1.0,0.0,1.0,0.0
2.49,199.3,31.5,0.0,7.2,87.2,73.1,57.4,2,0.0,0.0,1.0,1.0,0.0,0.0
34.72,219.4,267.3,14.9,12.2,25.4,539.6,9.9,3,0.0,1.0,0.0,0.0,0.0,1.0
22.14,216.1,281.8,7.5,10.9,50.8,568.6,2.9,2,0.0,1.0,0.0,0.0,1.0,0.0
6.49,315.4,145.8,0.6,0.4,47.4,20.0,25.6,2,0.0,1.0,0.0,0.0,1.0,0.0
12.19,488.2,335.7,2.7,0.0,20.8,41.3,19.76,2,0.0,1.0,0.0,0.0,1.0,0.0
13.07,194.8,321.8,17.0,16.6,46.7,1178.8,7.3,2,0.0,0.0,1.0,0.0,1.0,0.0
15.35,68.9,208.0,5.2,27.6,55.9,340.0,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0
5.98,236.4,618.8,16.5,24.1,60.8,1094.6,11.0,3,0.0,0.0,1.0,1.0,0.0,0.0
8.24,193.5,457.1,15.4,25.9,45.7,949.6,10.6,3,0.0,1.0,0.0,1.0,0.0,0.0
11.24,110.5,260.2,2.8,9.5,44.2,381.6,2.1,2,0.0,1.0,0.0,0.0,1.0,0.0
3.69,576.5,211.6,2.5,1.7,5.2,45.1,4.94,2,0.0,1.0,0.0,1.0,0.0,0.0
15.38,140.8,547.9,13.4,16.5,35.4,1240.5,3.0,2,1.0,0.0,0.0,0.0,1.0,0.0
5.1,545.2,198.8,4.1,1.0,60.8,0.0,30.6,2,0.0,0.0,1.0,1.0,0.0,0.0
20.78,224.9,657.3,21.0,21.1,59.2,619.0,5.4,2,0.0,1.0,0.0,0.0,1.0,0.0
3.02,193.9,406.2,14.8,17.7,5.6,270.4,5.319999999999999,2,0.0,1.0,0.0,1.0,0.0,0.0
5.1,199.6,276.5,9.0,16.0,24.1,992.1,5.1,2,1.0,0.0,0.0,1.0,0.0,0.0
25.28,354.6,606.1,9.4,10.7,65.5,376.0,1.1,2,0.0,1.0,0.0,0.0,0.0,1.0
15.5,224.6,615.2,21.7,39.2,30.1,692.3,10.5,3,1.0,0.0,0.0,0.0,1.0,0.0
2.09,119.7,289.3,0.0,10.2,16.9,303.3,1.3,2,0.0,1.0,0.0,1.0,0.0,0.0
4.19,235.3,149.9,3.3,3.2,22.7,21.8,19.7,2,0.0,1.0,0.0,1.0,0.0,0.0
3.61,145.5,346.1,2.1,12.2,51.9,614.5,6.6,1,0.0,1.0,0.0,1.0,0.0,0.0
10.27,183.2,211.2,10.5,11.3,28.0,643.4,2.3,1,1.0,0.0,0.0,0.0,1.0,0.0
3.98,363.9,276.1,30.7,8.7,20.6,152.9,6.5,3,1.0,0.0,0.0,1.0,0.0,0.0
11.62,232.0,429.2,10.6,13.8,40.6,380.0,9.3,2,0.0,0.0,1.0,0.0,1.0,0.0
3.4,369.6,308.7,0.1,0.0,36.4,120.3,16.6,2,0.0,1.0,0.0,1.0,0.0,0.0
5.89,89.6,401.2,1.5,24.2,51.4,467.0,48.83,1,0.0,1.0,0.0,1.0,0.0,0.0
2.24,405.5,225.4,2.2,5.0,58.1,63.2,41.4,3,0.0,1.0,0.0,1.0,0.0,0.0
16.84,173.3,343.3,9.4,13.6,32.9,595.0,6.6,1,1.0,0.0,0.0,0.0,1.0,0.0
4.1,132.7,279.8,6.4,13.3,53.1,432.5,5.9,1,1.0,0.0,0.0,1.0,0.0,0.0
16.56,226.7,556.4,27.1,34.6,39.1,1657.5,9.5,1,1.0,0.0,0.0,0.0,0.0,1.0
2.03,326.0,223.1,4.4,1.6,18.3,36.2,17.385,3,0.0,0.0,1.0,1.0,0.0,0.0
17.14,173.0,487.4,17.5,10.0,57.3,668.4,2.2,1,0.0,1.0,0.0,0.0,1.0,0.0
6.44,201.3,448.4,13.1,34.0,35.7,757.5,10.9,3,0.0,1.0,0.0,1.0,0.0,0.0
8.46,207.7,396.1,9.5,11.1,40.4,486.0,5.9,3,0.0,0.0,1.0,1.0,0.0,0.0
15.89,117.1,501.9,8.3,21.2,54.9,310.5,51.0,1,1.0,0.0,0.0,0.0,1.0,0.0
25.07,249.5,718.1,32.1,18.1,41.9,540.3,11.2,1,1.0,0.0,0.0,0.0,0.0,1.0
2.95,129.2,347.7,10.1,7.7,31.6,1027.1,5.1,3,1.0,0.0,0.0,1.0,0.0,0.0
11.29,264.9,363.5,22.3,18.9,47.9,1182.3,9.3,3,0.0,0.0,1.0,0.0,1.0,0.0
13.11,262.8,431.7,20.6,36.6,63.8,504.3,5.4,2,1.0,0.0,0.0,0.0,1.0,0.0
10.87,571.0,213.2,2.6,1.1,51.7,70.5,21.7,1,0.0,0.0,1.0,0.0,1.0,0.0
34.87,187.4,330.8,8.6,16.7,27.4,485.2,11.1,2,0.0,0.0,1.0,0.0,0.0,1.0
5.78,193.9,620.0,24.0,32.2,39.8,470.9,6.8,1,0.0,1.0,0.0,1.0,0.0,0.0
39.83,158.2,281.7,0.0,22.5,43.0,243.2,6.9,2,0.0,1.0,0.0,0.0,0.0,1.0
22.17,146.9,303.4,8.4,10.2,24.9,372.7,4.6,3,1.0,0.0,0.0,0.0,1.0,0.0
9.93,311.9,468.9,15.5,20.0,64.2,787.0,8.0,2,1.0,0.0,0.0,1.0,0.0,0.0
4.0,159.4,531.0,1.1,4.3,65.1,218.7,60.3,1,0.0,0.0,1.0,1.0,0.0,0.0
7.27,297.4,402.6,4.2,1.1,25.6,29.7,24.32,2,0.0,0.0,1.0,0.0,1.0,0.0
18.85,188.5,448.1,22.7,14.2,28.3,649.0,11.9,2,1.0,0.0,0.0,0.0,0.0,1.0
19.64,193.3,316.6,18.9,11.1,34.7,546.4,5.4,3,1.0,0.0,0.0,0.0,1.0,0.0
2.95,193.5,459.5,28.9,19.5,42.1,1140.5,11.2,3,1.0,0.0,0.0,1.0,0.0,0.0
11.02,119.0,272.1,0.4,8.8,25.0,40.1,2.9,3,0.0,1.0,0.0,0.0,1.0,0.0
5.85,337.6,344.3,22.4,11.2,17.8,256.7,12.7,3,0.0,0.0,1.0,1.0,0.0,0.0
10.55,257.1,634.0,27.7,16.5,60.7,941.6,8.7,3,1.0,0.0,0.0,0.0,1.0,0.0
9.34,446.8,500.6,1.9,11.5,75.7,904.6,12.1,3,0.0,0.0,1.0,1.0,0.0,0.0
11.0,228.0,723.0,12.7,8.8,48.5,939.8,7.1,2,0.0,0.0,1.0,0.0,1.0,0.0
7.87,154.8,198.2,11.7,10.6,39.9,724.5,6.5,1,0.0,1.0,0.0,1.0,0.0,0.0
4.49,242.8,613.3,36.5,18.6,52.1,790.6,10.3,2,1.0,0.0,0.0,1.0,0.0,0.0
4.9,230.9,694.6,21.7,27.6,51.7,813.6,11.3,3,1.0,0.0,0.0,1.0,0.0,0.0
29.17,152.5,221.9,7.6,20.4,44.3,467.1,2.5,3,0.0,1.0,0.0,0.0,0.0,1.0
8.48,226.9,456.4,25.4,45.7,60.0,1030.1,11.9,3,1.0,0.0,0.0,1.0,0.0,0.0
9.26,347.0,269.5,1.6,0.0,54.3,49.5,51.585,2,0.0,1.0,0.0,0.0,1.0,0.0
1.55,428.7,194.5,1.4,2.4,70.5,71.4,38.3,2,0.0,1.0,0.0,1.0,0.0,0.0
3.13,169.3,91.3,13.4,12.2,42.8,267.3,4.7,2,0.0,1.0,0.0,1.0,0.0,0.0
8.53,176.7,277.4,13.3,10.4,41.0,625.1,5.7,3,0.0,1.0,0.0,0.0,1.0,0.0
3.05,227.7,330.1,23.2,17.6,41.0,888.6,9.3,2,1.0,0.0,0.0,1.0,0.0,0.0
3.65,114.7,161.4,2.5,5.0,51.5,157.5,4.5,2,0.0,0.0,1.0,1.0,0.0,0.0
7.27,219.6,240.8,12.4,18.3,40.3,595.0,3.1,2,1.0,0.0,0.0,1.0,0.0,0.0
9.32,102.9,391.3,1.2,15.3,81.7,290.5,21.7,2,0.0,1.0,0.0,0.0,1.0,0.0
3.6,314.6,187.9,0.0,0.0,35.2,59.4,33.44,3,0.0,1.0,0.0,1.0,0.0,0.0
19.75,180.7,223.0,7.3,21.5,24.1,947.6,4.7,3,1.0,0.0,0.0,0.0,1.0,0.0
15.27,267.8,561.2,22.2,14.5,45.2,950.7,14.2,2,0.0,0.0,1.0,0.0,1.0,0.0
16.12,240.6,432.5,15.9,12.8,13.3,686.4,6.2,2,1.0,0.0,0.0,0.0,1.0,0.0
1.94,321.1,34.7,0.0,0.0,45.7,75.2,28.6,2,0.0,0.0,1.0,1.0,0.0,0.0
5.11,429.6,605.0,12.1,12.0,67.5,473.6,6.5,3,1.0,0.0,0.0,1.0,0.0,0.0
8.22,252.6,517.4,18.5,28.1,46.3,1071.1,11.2,2,1.0,0.0,0.0,1.0,0.0,0.0
8.04,203.1,481.5,36.0,43.9,36.9,786.2,12.4,3,1.0,0.0,0.0,1.0,0.0,0.0
3.07,174.9,358.3,12.3,12.8,37.4,741.7,7.2,3,0.0,1.0,0.0,1.0,0.0,0.0
9.28,259.1,537.9,12.5,32.9,38.2,842.0,13.4,2,1.0,0.0,0.0,1.0,0.0,0.0
6.63,137.4,287.0,18.1,18.9,38.9,645.1,8.1,1,1.0,0.0,0.0,1.0,0.0,0.0
9.07,165.3,139.5,9.7,5.3,27.1,731.1,5.6,3,0.0,1.0,0.0,1.0,0.0,0.0
6.41,137.2,328.2,9.0,27.6,61.2,321.7,50.8,3,0.0,1.0,0.0,1.0,0.0,0.0
3.3,163.9,390.3,13.7,16.2,38.9,935.1,8.8,3,1.0,0.0,0.0,1.0,0.0,0.0
6.12,197.5,469.0,21.8,15.0,42.7,878.0,9.6,2,0.0,1.0,0.0,1.0,0.0,0.0
6.52,363.2,434.7,5.6,2.7,43.3,50.9,27.6,3,0.0,1.0,0.0,0.0,1.0,0.0
2.4,203.6,294.6,23.2,10.6,15.4,649.5,5.3,2,1.0,0.0,0.0,1.0,0.0,0.0
3.42,263.2,165.1,17.5,17.4,11.3,613.8,10.735,3,0.0,1.0,0.0,1.0,0.0,0.0
5.69,404.0,195.3,3.0,3.7,46.0,56.6,39.9,2,0.0,1.0,0.0,0.0,1.0,0.0
8.36,335.8,363.2,10.6,12.1,31.4,598.5,5.4,1,0.0,1.0,0.0,1.0,0.0,0.0
4.33,170.3,180.7,0.0,3.3,0.0,40.6,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0
2.6,489.8,104.7,3.0,0.0,35.5,63.8,26.0,2,0.0,1.0,0.0,1.0,0.0,0.0
1.97,70.1,349.9,8.6,4.6,38.8,217.5,4.0,2,0.0,1.0,0.0,1.0,0.0,0.0
16.88,239.2,654.2,29.8,26.7,55.5,882.4,11.4,3,1.0,0.0,0.0,0.0,1.0,0.0
2.23,475.1,322.8,0.0,3.8,46.6,47.5,44.27,1,0.0,0.0,1.0,1.0,0.0,0.0
13.21,266.9,319.2,12.6,14.2,14.0,548.7,12.4,2,1.0,0.0,0.0,0.0,1.0,0.0
22.8,269.5,608.5,4.9,18.7,62.4,689.9,8.7,1,0.0,1.0,0.0,0.0,0.0,1.0
2.6,462.9,227.1,2.9,0.6,15.5,74.6,14.725,2,0.0,1.0,0.0,1.0,0.0,0.0
3.7,224.9,486.5,24.1,16.8,62.4,1173.9,11.8,2,1.0,0.0,0.0,1.0,0.0,0.0
4.9,363.0,176.6,17.2,5.2,31.3,685.2,9.9,2,1.0,0.0,0.0,1.0,0.0,0.0
8.33,404.4,512.5,0.0,1.2,73.0,68.5,35.1,2,0.0,1.0,0.0,0.0,1.0,0.0
4.46,221.2,610.4,27.7,24.9,41.0,722.5,7.8,2,1.0,0.0,0.0,1.0,0.0,0.0
9.62,134.8,337.8,15.5,10.9,27.1,935.5,6.5,2,1.0,0.0,0.0,1.0,0.0,0.0
6.08,216.6,386.5,17.4,14.8,58.2,660.9,9.0,3,0.0,0.0,1.0,1.0,0.0,0.0
2.54,421.2,178.3,3.9,1.5,52.8,15.9,48.4,1,0.0,1.0,0.0,1.0,0.0,0.0
35.56,218.7,280.0,8.9,7.0,36.1,638.8,7.3,2,0.0,1.0,0.0,0.0,0.0,1.0
17.2,126.9,412.2,4.4,16.3,55.4,147.6,46.9,2,0.0,0.0,1.0,0.0,1.0,0.0
8.1,216.9,368.7,27.9,21.8,45.6,931.0,8.0,2,1.0,0.0,0.0,1.0,0.0,0.0
9.29,209.3,650.1,22.9,34.4,42.2,898.3,10.7,1,1.0,0.0,0.0,1.0,0.0,0.0
5.23,158.7,148.4,0.1,11.7,30.6,636.2,2.7,3,0.0,1.0,0.0,1.0,0.0,0.0
2.68,279.5,756.8,18.7,25.5,28.8,1128.4,9.8,3,1.0,0.0,0.0,1.0,0.0,0.0
7.21,423.0,104.0,4.3,0.0,36.1,30.8,34.295,2,0.0,1.0,0.0,0.0,1.0,0.0
4.61,398.2,316.8,1.9,0.0,6.3,77.1,5.984999999999999,2,0.0,0.0,1.0,1.0,0.0,0.0
5.9,231.2,537.5,25.3,40.3,63.1,796.5,11.1,2,1.0,0.0,0.0,1.0,0.0,0.0
7.01,184.5,732.7,26.3,37.7,60.5,726.4,12.6,3,1.0,0.0,0.0,1.0,0.0,0.0
5.34,194.3,373.9,6.1,5.2,82.4,231.0,33.3,3,0.0,1.0,0.0,1.0,0.0,0.0
5.18,396.2,403.8,18.6,15.7,73.1,545.3,8.4,3,0.0,1.0,0.0,1.0,0.0,0.0
2.51,99.4,325.3,9.2,5.1,28.7,375.5,3.2,2,0.0,1.0,0.0,1.0,0.0,0.0
19.27,209.0,494.5,26.9,31.4,50.4,917.5,9.4,3,1.0,0.0,0.0,0.0,1.0,0.0
3.04,406.2,37.2,0.0,1.7,23.1,73.8,21.945,3,0.0,1.0,0.0,1.0,0.0,0.0
3.95,465.4,73.7,1.5,0.0,27.2,44.9,8.8,2,0.0,1.0,0.0,1.0,0.0,0.0
7.32,222.7,516.5,19.4,9.7,33.2,791.8,8.6,3,0.0,0.0,1.0,1.0,0.0,0.0
10.06,222.4,364.6,15.4,11.6,23.0,575.9,6.4,2,1.0,0.0,0.0,0.0,1.0,0.0
18.43,261.5,375.5,10.1,12.3,42.9,622.0,4.7,2,1.0,0.0,0.0,0.0,1.0,0.0
22.72,110.2,340.5,2.5,18.2,43.1,335.2,0.0,3,0.0,1.0,0.0,0.0,0.0,1.0
3.17,262.3,565.4,27.6,20.9,60.5,424.9,3.3,2,0.0,1.0,0.0,1.0,0.0,0.0
4.93,383.2,471.0,12.1,7.9,46.6,1185.6,6.9,3,1.0,0.0,0.0,1.0,0.0,0.0
13.82,337.3,362.4,31.8,19.3,34.4,490.8,11.8,2,1.0,0.0,0.0,0.0,0.0,1.0
8.98,251.8,637.0,20.7,21.5,28.3,862.2,12.7,1,1.0,0.0,0.0,1.0,0.0,0.0
7.17,302.9,523.6,22.4,14.0,47.2,635.5,6.7,3,0.0,0.0,1.0,1.0,0.0,0.0
6.3,279.1,671.7,13.6,21.8,81.5,1057.0,11.7,3,1.0,0.0,0.0,1.0,0.0,0.0
29.13,259.9,648.2,16.0,34.6,60.2,807.2,13.2,2,0.0,0.0,1.0,0.0,0.0,1.0
6.86,263.8,467.3,13.4,16.8,48.6,730.8,4.0,2,1.0,0.0,0.0,1.0,0.0,0.0
4.53,150.8,386.5,7.4,6.6,52.5,212.8,49.875,3,0.0,1.0,0.0,1.0,0.0,0.0
10.94,220.7,348.3,5.1,4.8,42.9,377.0,2.9,2,0.0,1.0,0.0,0.0,1.0,0.0
29.24,83.4,275.0,5.0,6.4,45.6,369.0,3.4,2,0.0,0.0,1.0,0.0,0.0,1.0
3.32,165.2,261.0,5.8,2.1,47.5,283.6,2.2,2,0.0,1.0,0.0,1.0,0.0,0.0
22.93,222.8,219.3,9.7,7.8,46.0,541.2,7.9,2,0.0,1.0,0.0,0.0,1.0,0.0
11.47,121.7,507.4,12.7,14.6,63.8,1145.8,5.6,3,0.0,1.0,0.0,0.0,1.0,0.0
17.53,124.7,484.9,5.4,18.5,65.9,239.2,27.3,2,0.0,1.0,0.0,0.0,1.0,0.0
6.57,390.0,485.5,15.4,13.1,17.5,674.9,16.625,2,1.0,0.0,0.0,1.0,0.0,0.0
9.74,415.3,86.8,2.0,0.0,26.3,20.2,24.985,3,0.0,1.0,0.0,0.0,1.0,0.0
8.52,224.6,850.1,22.2,23.8,53.6,1285.1,11.0,1,1.0,0.0,0.0,1.0,0.0,0.0
8.36,208.9,437.7,31.3,27.5,44.2,942.0,8.5,3,1.0,0.0,0.0,1.0,0.0,0.0
11.58,202.9,206.6,3.3,2.6,64.7,104.9,35.2,3,0.0,1.0,0.0,0.0,1.0,0.0
12.59,300.1,523.3,24.0,18.6,32.6,877.2,7.3,2,1.0,0.0,0.0,0.0,1.0,0.0
23.89,106.7,381.9,0.8,15.7,40.8,335.7,2.2,2,1.0,0.0,0.0,0.0,0.0,1.0
6.72,129.2,385.0,5.0,19.4,46.5,319.5,44.175,2,1.0,0.0,0.0,1.0,0.0,0.0
4.77,426.3,325.0,3.0,0.0,13.2,81.5,12.54,2,0.0,1.0,0.0,1.0,0.0,0.0
13.0,129.7,303.7,4.3,10.7,71.8,236.7,21.0,2,0.0,1.0,0.0,0.0,1.0,0.0
2.95,528.8,121.6,0.0,0.0,81.9,26.3,35.6,3,0.0,1.0,0.0,1.0,0.0,0.0
2.9,459.7,516.3,19.6,19.7,65.7,576.9,6.1,3,1.0,0.0,0.0,1.0,0.0,0.0
2.02,554.0,87.5,2.3,3.3,18.4,89.3,17.479999999999997,3,0.0,1.0,0.0,1.0,0.0,0.0
13.2,233.4,600.4,28.0,28.1,49.9,991.4,7.0,3,1.0,0.0,0.0,0.0,1.0,0.0
16.87,194.6,240.9,12.1,3.1,27.2,714.3,3.8,1,0.0,1.0,0.0,0.0,1.0,0.0
8.48,217.8,596.2,5.0,17.9,41.0,688.5,2.4,3,1.0,0.0,0.0,1.0,0.0,0.0
6.2,168.3,243.7,2.7,19.0,28.7,498.9,3.3,2,1.0,0.0,0.0,1.0,0.0,0.0
2.15,550.5,255.2,2.6,0.2,24.3,70.2,22.4,2,0.0,1.0,0.0,1.0,0.0,0.0
2.57,231.7,382.2,16.5,20.4,53.7,860.6,11.4,2,1.0,0.0,0.0,1.0,0.0,0.0
17.3,176.6,345.0,2.7,26.1,60.2,159.0,26.1,2,1.0,0.0,0.0,0.0,1.0,0.0
5.4,81.9,251.7,3.2,22.0,38.1,565.2,2.0,2,0.0,1.0,0.0,1.0,0.0,0.0
5.52,88.1,247.8,7.6,8.7,22.8,504.3,5.0,3,1.0,0.0,0.0,1.0,0.0,0.0
54.04,183.5,389.8,14.1,9.4,54.3,664.5,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0
22.85,154.2,173.5,17.1,16.0,19.2,594.9,5.9,3,1.0,0.0,0.0,0.0,1.0,0.0
4.28,217.5,402.9,11.2,27.5,47.8,905.8,6.6,2,0.0,0.0,1.0,1.0,0.0,0.0
11.28,376.9,5.0,0.9,0.0,21.5,0.0,10.0,2,0.0,0.0,1.0,0.0,1.0,0.0
34.95,82.2,163.5,2.6,18.5,51.5,0.0,8.6,3,0.0,1.0,0.0,0.0,0.0,1.0
11.85,267.2,627.8,25.3,6.8,86.7,916.8,1.9,2,1.0,0.0,0.0,0.0,1.0,0.0
4.16,387.5,11.2,0.0,2.9,54.1,34.4,35.7,2,0.0,0.0,1.0,1.0,0.0,0.0
4.24,363.2,172.4,15.1,2.8,19.8,306.2,9.2,3,0.0,0.0,1.0,1.0,0.0,0.0
13.83,208.6,197.5,18.0,11.3,30.3,453.4,10.9,2,1.0,0.0,0.0,0.0,0.0,1.0
2.71,57.2,429.2,4.9,21.6,66.2,401.3,46.2,2,0.0,1.0,0.0,1.0,0.0,0.0
14.12,302.9,105.5,22.6,0.0,18.5,282.9,11.1,3,0.0,1.0,0.0,0.0,1.0,0.0
3.94,301.0,438.6,27.7,18.0,87.4,903.8,6.4,3,1.0,0.0,0.0,1.0,0.0,0.0
14.02,191.8,437.0,17.0,12.0,33.3,959.9,3.8,2,1.0,0.0,0.0,0.0,1.0,0.0
38.02,201.7,460.2,11.9,9.4,29.8,551.0,6.7,2,0.0,1.0,0.0,0.0,0.0,1.0
9.4,448.2,349.6,9.3,16.2,86.2,449.8,5.0,3,0.0,0.0,1.0,1.0,0.0,0.0
5.47,157.6,205.9,3.5,5.6,43.2,387.4,5.1,3,0.0,1.0,0.0,1.0,0.0,0.0
3.12,287.0,68.3,12.7,5.0,28.3,609.8,12.9,3,0.0,0.0,1.0,1.0,0.0,0.0
6.49,352.0,709.9,13.6,17.9,44.3,1146.8,4.7,3,1.0,0.0,0.0,1.0,0.0,0.0
7.12,301.7,150.3,0.0,15.4,9.7,557.3,5.1,3,0.0,0.0,1.0,1.0,0.0,0.0
7.74,347.3,469.2,8.1,15.5,59.5,739.2,7.6,2,0.0,1.0,0.0,1.0,0.0,0.0
2.8,356.2,421.0,4.0,3.2,75.4,48.2,38.3,3,0.0,1.0,0.0,1.0,0.0,0.0
27.28,371.2,656.0,12.9,9.3,76.9,911.6,8.7,3,1.0,0.0,0.0,0.0,0.0,1.0
2.95,182.3,538.6,25.5,11.1,49.9,779.3,7.5,3,0.0,1.0,0.0,1.0,0.0,0.0
8.04,396.8,167.1,7.8,8.5,21.9,532.0,4.9,3,1.0,0.0,0.0,1.0,0.0,0.0
7.49,219.0,89.8,12.1,9.2,23.3,442.0,7.0,3,0.0,1.0,0.0,1.0,0.0,0.0
14.17,93.9,481.2,2.6,27.1,81.5,310.7,44.0,2,0.0,1.0,0.0,0.0,1.0,0.0
3.23,301.1,129.0,15.3,15.6,38.1,159.2,12.0,2,0.0,1.0,0.0,1.0,0.0,0.0
10.47,116.9,348.2,0.0,4.2,68.0,562.1,4.7,1,0.0,1.0,0.0,0.0,1.0,0.0
7.77,203.4,427.5,2.0,15.5,36.5,890.9,9.3,2,0.0,1.0,0.0,1.0,0.0,0.0
10.63,274.5,766.7,29.0,23.0,55.0,718.3,5.0,2,1.0,0.0,0.0,0.0,1.0,0.0
4.16,341.1,348.4,0.2,1.6,6.6,80.6,3.4,2,0.0,1.0,0.0,1.0,0.0,0.0
2.61,415.3,206.0,2.3,2.2,12.2,0.0,11.589999999999998,2,0.0,0.0,1.0,1.0,0.0,0.0
4.69,159.6,405.5,30.1,22.4,30.8,1040.2,8.8,2,1.0,0.0,0.0,1.0,0.0,0.0
9.37,148.5,565.7,37.5,27.9,43.7,915.1,15.5,3,1.0,0.0,0.0,1.0,0.0,0.0
1.5,422.8,5.0,2.8,2.1,80.7,45.0,10.6,2,0.0,1.0,0.0,1.0,0.0,0.0
4.99,397.5,78.4,0.8,2.2,35.4,0.5,33.629999999999995,1,0.0,1.0,0.0,1.0,0.0,0.0
3.48,174.6,421.7,9.1,20.3,37.3,785.6,7.1,2,0.0,0.0,1.0,1.0,0.0,0.0
6.57,171.0,203.1,13.8,13.8,38.3,779.6,4.3,2,0.0,1.0,0.0,1.0,0.0,0.0
7.78,413.3,171.7,19.5,8.0,19.3,572.3,8.8,3,0.0,1.0,0.0,1.0,0.0,0.0
3.79,306.4,188.5,1.1,3.0,43.5,10.6,41.325,2,0.0,0.0,1.0,1.0,0.0,0.0
5.03,261.8,485.0,28.7,33.2,47.8,831.7,11.6,3,0.0,0.0,1.0,1.0,0.0,0.0
30.37,186.0,496.1,25.5,18.2,54.1,946.1,5.9,1,1.0,0.0,0.0,0.0,0.0,1.0
19.49,107.5,457.8,4.9,17.7,35.1,586.7,3.9,3,1.0,0.0,0.0,0.0,1.0,0.0
2.82,299.0,187.2,16.7,18.5,13.8,342.9,11.5,3,0.0,0.0,1.0,1.0,0.0,0.0
3.97,181.2,258.3,16.4,14.9,35.6,642.0,6.9,3,1.0,0.0,0.0,1.0,0.0,0.0
