price_usd_normalized,serving_size_g,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,sugars_g,avg_rating,Non-Veg,Veg,Vegan,budget,mid,premium
8.1,169.8,293.6,24.8,9.3,29.6,804.1,3.8,2,1.0,0.0,0.0,1.0,0.0,0.0
1.93,490.3,80.7,1.7,0.5,26.4,43.6,25.08,3,0.0,1.0,0.0,1.0,0.0,0.0
8.19,401.5,395.0,20.4,19.1,60.7,975.7,4.2,3,1.0,0.0,0.0,1.0,0.0,0.0
7.14,213.8,378.0,13.8,12.1,38.5,729.2,3.4,1,1.0,0.0,0.0,1.0,0.0,0.0
3.39,151.6,301.8,5.1,12.2,40.2,726.1,4.2,2,1.0,0.0,0.0,1.0,0.0,0.0
14.06,180.8,288.6,1.7,15.5,64.5,221.1,49.3,3,0.0,1.0,0.0,0.0,1.0,0.0
5.94,223.9,492.0,24.7,43.3,64.9,891.3,7.1,3,1.0,0.0,0.0,1.0,0.0,0.0
10.05,286.2,710.8,21.3,36.4,44.0,1220.3,7.5,3,1.0,0.0,0.0,1.0,0.0,0.0
5.86,196.9,242.0,2.5,16.8,23.0,558.2,3.4,2,0.0,1.0,0.0,1.0,0.0,0.0
14.77,118.0,405.2,3.4,26.3,55.2,169.3,36.5,2,1.0,0.0,0.0,0.0,1.0,0.0
8.04,287.2,258.5,25.6,31.7,70.6,891.9,7.5,3,0.0,1.0,0.0,1.0,0.0,0.0
5.21,164.1,469.3,5.7,25.3,81.4,159.8,29.4,2,1.0,0.0,0.0,1.0,0.0,0.0
16.78,254.8,515.3,37.8,29.1,35.0,916.8,8.1,3,1.0,0.0,0.0,0.0,1.0,0.0
19.62,174.2,384.1,9.8,8.7,14.5,124.4,13.1,2,0.0,1.0,0.0,0.0,1.0,0.0
11.55,160.3,236.4,12.2,3.0,43.3,643.8,4.1,2,0.0,0.0,1.0,0.0,1.0,0.0
21.2,141.6,318.6,3.5,14.6,57.3,374.7,2.6,2,0.0,1.0,0.0,0.0,0.0,1.0
15.14,316.8,288.8,3.8,13.0,15.0,517.0,3.9,2,1.0,0.0,0.0,0.0,1.0,0.0
7.97,431.8,114.6,1.8,4.8,48.2,52.8,25.1,2,0.0,1.0,0.0,0.0,1.0,0.0
9.64,382.9,181.7,1.2,0.0,71.5,0.1,67.925,3,0.0,0.0,1.0,0.0,1.0,0.0
6.56,105.2,403.0,9.3,5.1,53.0,500.0,6.3,2,0.0,1.0,0.0,1.0,0.0,0.0
5.96,330.8,456.8,20.3,11.6,73.5,534.7,5.3,3,0.0,0.0,1.0,1.0,0.0,0.0
6.25,96.0,273.2,4.8,6.9,51.3,409.0,4.2,3,0.0,1.0,0.0,1.0,0.0,0.0
16.86,267.5,208.8,10.9,5.9,10.7,0.0,10.165,3,0.0,1.0,0.0,0.0,0.0,1.0
53.47,420.1,509.3,11.8,7.6,53.3,877.0,4.1,1,0.0,1.0,0.0,0.0,0.0,1.0
2.9,185.4,381.3,13.3,9.0,20.7,636.4,6.6,2,1.0,0.0,0.0,1.0,0.0,0.0
10.94,336.7,536.9,34.2,19.8,53.2,1072.5,7.6,3,1.0,0.0,0.0,0.0,1.0,0.0
15.28,133.4,344.0,5.9,8.4,29.4,661.6,4.4,2,1.0,0.0,0.0,0.0,1.0,0.0
7.46,149.7,99.2,0.7,7.0,29.5,439.5,5.2,3,0.0,1.0,0.0,0.0,1.0,0.0
2.57,104.8,306.4,4.5,21.2,64.4,278.8,37.5,2,0.0,1.0,0.0,1.0,0.0,0.0
66.58,160.1,331.3,7.6,9.8,30.5,851.5,0.8,3,0.0,1.0,0.0,0.0,0.0,1.0
4.76,242.8,739.9,24.0,19.2,51.8,663.7,5.6,3,1.0,0.0,0.0,1.0,0.0,0.0
18.12,117.3,241.0,7.0,5.5,50.3,685.1,9.9,3,0.0,0.0,1.0,0.0,1.0,0.0
2.64,125.6,205.1,0.0,13.5,55.1,472.2,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0
7.82,300.2,376.2,14.5,10.2,28.3,421.6,8.4,3,1.0,0.0,0.0,1.0,0.0,0.0
4.27,264.2,315.1,20.4,14.8,27.9,480.9,7.7,2,1.0,0.0,0.0,1.0,0.0,0.0
10.28,437.3,5.0,3.0,8.2,0.0,8.9,0.0,2,0.0,1.0,0.0,0.0,1.0,0.0
19.72,267.9,876.0,29.7,33.4,51.3,866.2,7.1,2,1.0,0.0,0.0,0.0,1.0,0.0
3.11,325.5,367.7,0.0,19.4,19.6,441.9,11.3,3,1.0,0.0,0.0,1.0,0.0,0.0
7.32,196.7,317.4,4.8,7.1,56.0,972.2,5.9,3,0.0,0.0,1.0,1.0,0.0,0.0
8.5,162.5,502.5,24.9,22.0,74.8,565.5,6.3,2,0.0,0.0,1.0,1.0,0.0,0.0
5.11,114.7,174.4,0.0,9.6,34.3,207.0,1.7,2,0.0,1.0,0.0,1.0,0.0,0.0
7.96,104.5,141.6,21.7,14.5,36.0,754.6,5.3,3,1.0,0.0,0.0,1.0,0.0,0.0
15.8,208.8,318.5,5.9,8.0,45.1,617.7,4.4,1,0.0,1.0,0.0,0.0,1.0,0.0
5.76,224.0,487.5,5.4,15.2,59.3,1032.3,3.1,3,0.0,0.0,1.0,1.0,0.0,0.0
10.2,181.1,889.4,35.5,31.1,40.1,1174.8,10.9,3,1.0,0.0,0.0,0.0,1.0,0.0
53.66,349.2,121.4,12.4,22.0,21.1,565.9,11.5,1,0.0,1.0,0.0,0.0,0.0,1.0
23.92,320.0,447.6,14.5,10.7,34.3,300.8,12.6,3,0.0,1.0,0.0,0.0,0.0,1.0
1.69,549.0,352.0,1.2,0.6,4.2,66.9,3.99,2,0.0,1.0,0.0,1.0,0.0,0.0
14.01,178.0,342.1,8.6,9.4,44.5,845.7,3.9,3,0.0,1.0,0.0,0.0,1.0,0.0
5.73,111.8,415.7,0.0,15.1,37.0,341.4,4.5,3,0.0,1.0,0.0,1.0,0.0,0.0
3.85,229.9,645.5,22.4,31.7,35.6,884.7,7.7,3,1.0,0.0,0.0,1.0,0.0,0.0
4.77,286.1,247.3,1.3,9.0,8.8,450.7,7.3,3,0.0,0.0,1.0,1.0,0.0,0.0
56.64,353.4,534.4,10.4,6.6,28.2,594.4,16.6,2,0.0,1.0,0.0,0.0,0.0,1.0
1.71,427.0,5.0,2.8,3.7,52.3,59.2,47.2,2,0.0,1.0,0.0,1.0,0.0,0.0
3.89,385.3,194.3,3.1,22.6,27.3,853.6,11.9,2,0.0,1.0,0.0,1.0,0.0,0.0
6.13,319.2,244.3,17.8,19.1,29.4,351.7,4.2,1,0.0,1.0,0.0,1.0,0.0,0.0
23.89,381.2,679.7,19.1,16.7,89.7,558.2,7.1,2,1.0,0.0,0.0,0.0,1.0,0.0
10.33,215.0,392.1,21.1,20.2,38.9,876.4,9.8,3,1.0,0.0,0.0,0.0,1.0,0.0
18.86,125.9,372.3,2.8,17.1,65.8,52.9,42.2,1,1.0,0.0,0.0,0.0,1.0,0.0
8.32,451.7,64.8,0.0,0.0,9.7,80.8,9.214999999999998,3,0.0,1.0,0.0,0.0,1.0,0.0
9.29,238.6,473.4,26.3,18.9,31.8,742.6,12.6,2,0.0,1.0,0.0,1.0,0.0,0.0
6.85,252.9,233.0,25.4,4.7,34.0,657.6,14.3,3,1.0,0.0,0.0,1.0,0.0,0.0
3.42,301.4,5.0,3.1,0.0,65.9,100.3,62.605,3,0.0,1.0,0.0,1.0,0.0,0.0
20.92,346.1,229.8,24.2,10.9,16.3,517.5,10.1,2,0.0,0.0,1.0,0.0,1.0,0.0
58.05,186.9,464.7,9.7,9.7,20.7,576.5,7.9,1,1.0,0.0,0.0,0.0,0.0,1.0
8.14,266.8,274.5,1.7,2.5,18.7,55.0,17.764999999999997,1,0.0,1.0,0.0,0.0,1.0,0.0
50.42,184.6,553.9,28.7,19.7,59.6,971.1,7.9,2,1.0,0.0,0.0,0.0,0.0,1.0
4.62,464.1,146.3,0.7,0.0,13.0,12.3,12.35,2,0.0,1.0,0.0,1.0,0.0,0.0
8.76,443.9,431.9,1.0,1.3,103.4,5.2,19.0,2,0.0,1.0,0.0,0.0,1.0,0.0
8.78,274.7,553.0,30.8,29.1,50.6,1265.1,8.9,3,1.0,0.0,0.0,1.0,0.0,0.0
8.84,229.2,711.7,34.5,31.4,44.4,895.3,11.6,2,1.0,0.0,0.0,1.0,0.0,0.0
2.92,196.0,699.4,0.0,23.1,60.7,323.0,55.6,2,0.0,1.0,0.0,1.0,0.0,0.0
3.32,234.7,737.6,34.4,23.5,39.5,744.4,8.5,3,1.0,0.0,0.0,1.0,0.0,0.0
23.52,225.6,568.4,43.3,19.5,58.5,923.1,6.4,3,1.0,0.0,0.0,0.0,1.0,0.0
6.95,181.6,243.9,7.6,14.5,39.4,657.3,5.9,2,1.0,0.0,0.0,1.0,0.0,0.0
12.47,168.5,779.1,3.9,29.9,34.9,597.5,9.9,1,0.0,1.0,0.0,0.0,1.0,0.0
18.16,56.0,483.1,7.1,20.0,40.7,269.6,26.1,2,0.0,0.0,1.0,0.0,1.0,0.0
8.31,93.2,457.7,9.5,19.0,55.4,136.6,30.0,2,1.0,0.0,0.0,1.0,0.0,0.0
3.38,344.1,617.7,28.4,16.4,23.4,774.6,7.9,2,1.0,0.0,0.0,1.0,0.0,0.0
6.0,303.2,443.2,27.5,18.5,50.3,736.0,3.1,3,1.0,0.0,0.0,1.0,0.0,0.0
9.17,362.7,748.4,6.3,10.2,77.9,798.5,9.4,2,0.0,1.0,0.0,1.0,0.0,0.0
11.1,274.2,572.7,16.4,28.8,44.1,886.7,13.6,1,0.0,1.0,0.0,0.0,1.0,0.0
3.95,425.4,300.3,2.1,5.7,0.1,40.4,0.095,3,0.0,1.0,0.0,1.0,0.0,0.0
8.79,88.9,389.9,0.0,16.9,68.8,290.7,63.0,2,0.0,1.0,0.0,0.0,1.0,0.0
3.5,195.3,385.1,9.7,24.0,61.7,947.8,8.4,3,0.0,1.0,0.0,1.0,0.0,0.0
13.57,159.5,293.0,4.1,8.6,42.1,240.8,3.3,2,0.0,0.0,1.0,0.0,1.0,0.0
18.07,225.5,663.6,22.1,18.6,38.8,930.9,6.7,3,0.0,1.0,0.0,0.0,1.0,0.0
17.89,286.4,719.2,29.8,29.6,63.9,1208.1,5.8,1,1.0,0.0,0.0,0.0,1.0,0.0
3.33,166.5,354.4,33.9,28.2,44.8,882.3,5.6,3,1.0,0.0,0.0,1.0,0.0,0.0
6.71,256.9,485.4,30.3,21.5,53.8,914.7,4.8,1,1.0,0.0,0.0,1.0,0.0,0.0
47.49,231.6,639.1,28.8,24.1,66.8,919.6,2.2,2,0.0,1.0,0.0,0.0,0.0,1.0
5.41,170.8,244.3,3.6,14.8,30.6,268.7,5.4,3,0.0,1.0,0.0,1.0,0.0,0.0
8.21,215.0,486.8,19.6,35.5,46.6,1170.5,6.4,1,1.0,0.0,0.0,1.0,0.0,0.0
9.09,318.6,829.1,22.7,13.2,55.3,858.9,6.6,3,1.0,0.0,0.0,1.0,0.0,0.0
9.72,138.7,260.1,5.9,13.9,32.1,185.7,10.2,2,0.0,1.0,0.0,0.0,1.0,0.0
11.08,271.6,370.2,20.0,23.6,57.2,1099.5,5.6,2,1.0,0.0,0.0,1.0,0.0,0.0
4.85,464.6,311.2,0.7,1.1,9.4,5.4,8.93,3,0.0,1.0,0.0,1.0,0.0,0.0
5.97,176.6,330.0,28.7,13.6,67.4,665.6,6.0,2,0.0,1.0,0.0,1.0,0.0,0.0
13.44,256.0,527.7,24.2,20.6,63.8,1069.1,9.8,3,0.0,1.0,0.0,0.0,1.0,0.0
5.49,111.7,350.5,4.9,21.0,41.5,407.6,2.4,3,0.0,1.0,0.0,1.0,0.0,0.0
4.22,445.5,209.2,1.9,0.0,40.5,46.9,38.475,2,0.0,1.0,0.0,1.0,0.0,0.0
4.98,368.2,115.3,0.0,3.3,52.2,58.8,42.8,3,0.0,1.0,0.0,1.0,0.0,0.0
7.05,193.5,322.1,10.5,19.0,28.6,539.4,5.8,3,1.0,0.0,0.0,1.0,0.0,0.0
4.9,441.7,5.0,2.8,3.3,16.8,76.9,15.96,3,0.0,1.0,0.0,1.0,0.0,0.0
13.09,149.8,342.3,3.0,21.5,55.6,317.2,52.82,3,0.0,1.0,0.0,0.0,1.0,0.0
2.34,551.7,192.0,0.7,8.9,42.8,50.1,40.66,2,0.0,0.0,1.0,1.0,0.0,0.0
3.68,262.2,195.9,0.0,0.0,82.8,89.4,46.6,3,0.0,1.0,0.0,1.0,0.0,0.0
17.94,165.6,389.9,25.2,25.9,47.4,544.4,3.9,2,1.0,0.0,0.0,0.0,1.0,0.0
9.5,526.7,410.1,2.8,4.7,37.8,44.9,35.91,1,0.0,0.0,1.0,0.0,1.0,0.0
31.14,438.3,194.4,3.6,4.2,28.6,29.0,19.6,1,0.0,0.0,1.0,0.0,0.0,1.0
3.22,322.4,204.3,5.2,1.2,55.8,52.4,48.1,3,0.0,0.0,1.0,1.0,0.0,0.0
32.62,272.4,56.6,14.9,13.6,12.1,466.0,11.495,1,0.0,1.0,0.0,0.0,0.0,1.0
11.81,414.1,210.0,2.5,0.1,60.3,25.0,42.5,3,0.0,0.0,1.0,0.0,1.0,0.0
20.44,98.2,412.2,6.4,8.6,36.8,327.5,5.6,2,0.0,1.0,0.0,0.0,0.0,1.0
9.62,356.9,624.6,0.0,9.9,55.1,296.2,3.0,2,0.0,0.0,1.0,1.0,0.0,0.0
4.84,388.4,406.3,6.8,3.0,20.1,86.2,19.095,3,0.0,1.0,0.0,1.0,0.0,0.0
5.22,50.0,385.3,1.5,5.9,49.8,330.7,39.5,2,0.0,1.0,0.0,1.0,0.0,0.0
10.29,211.9,204.2,5.3,5.8,15.6,174.7,14.82,2,0.0,0.0,1.0,0.0,1.0,0.0
52.37,286.1,775.4,33.9,34.8,56.0,559.9,8.9,3,0.0,1.0,0.0,0.0,0.0,1.0
4.93,141.7,146.3,9.0,7.2,36.4,382.3,5.7,2,0.0,1.0,0.0,1.0,0.0,0.0
3.13,128.4,296.7,19.2,9.9,36.6,515.1,5.7,2,1.0,0.0,0.0,1.0,0.0,0.0
18.19,280.5,574.3,26.9,16.0,79.1,732.2,5.1,2,0.0,1.0,0.0,0.0,1.0,0.0
8.38,250.8,466.7,20.0,16.1,53.3,805.7,6.4,3,0.0,0.0,1.0,1.0,0.0,0.0
5.93,119.2,52.6,4.2,20.6,23.7,396.3,2.0,3,0.0,1.0,0.0,1.0,0.0,0.0
2.5,260.6,176.4,14.6,12.3,20.4,437.0,12.2,2,0.0,0.0,1.0,1.0,0.0,0.0
17.01,289.5,522.6,15.8,24.0,50.0,771.4,4.1,3,1.0,0.0,0.0,0.0,1.0,0.0
11.55,86.7,98.2,0.4,14.4,33.4,270.8,2.0,2,0.0,1.0,0.0,0.0,1.0,0.0
3.71,144.7,308.5,0.0,4.8,62.7,169.9,1.9,2,0.0,1.0,0.0,1.0,0.0,0.0
3.53,237.7,309.3,15.5,0.0,11.6,312.2,11.02,1,0.0,0.0,1.0,1.0,0.0,0.0
2.62,273.0,5.0,0.0,1.1,36.2,19.5,23.0,2,0.0,1.0,0.0,1.0,0.0,0.0
7.26,176.4,350.3,14.8,6.8,44.7,377.6,4.8,2,0.0,1.0,0.0,1.0,0.0,0.0
4.51,255.9,530.3,23.1,34.5,51.7,1230.8,3.0,2,1.0,0.0,0.0,1.0,0.0,0.0
6.16,344.3,137.3,13.2,6.3,10.0,583.6,9.5,3,1.0,0.0,0.0,1.0,0.0,0.0
5.63,474.5,62.4,4.6,1.6,36.5,60.1,34.675,3,0.0,0.0,1.0,1.0,0.0,0.0
5.5,178.9,305.9,10.0,11.2,43.5,784.8,4.6,3,0.0,1.0,0.0,1.0,0.0,0.0
1.89,77.2,230.9,2.4,0.0,25.8,19.7,24.4,2,0.0,1.0,0.0,1.0,0.0,0.0
16.6,99.2,207.6,2.7,7.7,19.1,243.6,2.8,2,0.0,1.0,0.0,0.0,1.0,0.0
6.73,149.0,223.5,8.1,18.0,37.2,313.9,5.3,2,0.0,1.0,0.0,1.0,0.0,0.0
3.07,134.4,671.6,26.3,8.4,42.5,741.3,14.3,1,1.0,0.0,0.0,1.0,0.0,0.0
57.09,333.0,13.9,12.5,14.2,28.5,619.8,1.0,2,1.0,0.0,0.0,0.0,0.0,1.0
13.77,335.2,274.0,13.5,14.6,7.0,768.8,2.6,2,1.0,0.0,0.0,0.0,1.0,0.0
21.84,114.4,272.3,0.0,20.1,50.2,332.0,1.3,3,0.0,1.0,0.0,0.0,0.0,1.0
5.63,113.5,512.3,13.0,30.9,44.4,1191.2,9.6,2,1.0,0.0,0.0,1.0,0.0,0.0
7.76,127.6,397.7,3.3,13.1,47.8,245.9,45.41,2,0.0,1.0,0.0,1.0,0.0,0.0
14.02,296.3,227.0,3.4,18.7,20.2,209.5,10.1,3,1.0,0.0,0.0,0.0,1.0,0.0
9.94,353.2,5.0,2.6,5.1,38.3,61.7,23.8,3,0.0,0.0,1.0,0.0,1.0,0.0
8.86,434.5,138.1,0.2,0.2,58.0,0.0,4.3,3,0.0,1.0,0.0,0.0,1.0,0.0
9.5,373.1,94.8,2.6,0.0,92.9,10.7,43.3,2,0.0,0.0,1.0,0.0,1.0,0.0
15.5,494.7,41.8,0.2,1.1,62.6,55.9,34.8,2,0.0,1.0,0.0,0.0,0.0,1.0
9.63,253.4,576.2,26.3,34.3,51.7,973.8,12.4,3,1.0,0.0,0.0,1.0,0.0,0.0
12.67,165.1,270.2,6.1,15.4,63.0,286.3,59.85,2,0.0,1.0,0.0,0.0,1.0,0.0
7.16,70.1,272.8,2.2,14.9,48.5,413.4,4.1,3,0.0,1.0,0.0,1.0,0.0,0.0
7.19,186.7,366.7,31.0,18.2,40.7,643.5,1.4,2,1.0,0.0,0.0,1.0,0.0,0.0
3.94,234.6,611.9,19.5,16.6,27.1,668.4,10.7,3,0.0,1.0,0.0,1.0,0.0,0.0
24.83,185.6,214.3,11.4,9.8,37.3,408.8,5.8,2,0.0,0.0,1.0,0.0,1.0,0.0
8.65,190.9,313.5,5.8,14.4,54.4,181.3,51.68,3,0.0,1.0,0.0,0.0,1.0,0.0
9.17,395.1,306.6,7.9,12.8,15.4,491.5,11.0,2,1.0,0.0,0.0,0.0,1.0,0.0
14.35,239.5,662.3,17.8,19.4,40.7,715.1,10.3,3,0.0,1.0,0.0,0.0,1.0,0.0
10.08,428.7,384.2,2.0,3.0,45.5,148.3,43.225,3,0.0,1.0,0.0,0.0,1.0,0.0
14.95,293.5,673.8,17.6,24.1,47.5,622.2,9.0,2,1.0,0.0,0.0,0.0,1.0,0.0
17.89,187.4,487.2,29.8,25.0,30.2,502.5,15.6,3,1.0,0.0,0.0,0.0,1.0,0.0
14.12,180.3,357.7,10.4,18.0,38.9,586.8,5.6,1,1.0,0.0,0.0,0.0,1.0,0.0
3.15,291.5,440.3,1.8,3.3,31.9,21.3,30.305,1,0.0,1.0,0.0,1.0,0.0,0.0
37.44,294.6,8.8,1.1,0.0,46.0,0.0,42.9,2,0.0,1.0,0.0,0.0,0.0,1.0
12.06,113.3,313.2,7.7,19.6,50.4,535.5,5.9,2,0.0,1.0,0.0,0.0,1.0,0.0
15.87,316.8,612.4,37.9,38.6,40.7,659.7,9.3,2,1.0,0.0,0.0,0.0,1.0,0.0
6.39,433.9,140.1,20.2,14.4,18.7,924.4,5.8,3,1.0,0.0,0.0,1.0,0.0,0.0
10.99,331.3,518.0,18.5,13.7,77.7,801.8,4.2,2,1.0,0.0,0.0,0.0,1.0,0.0
4.2,135.9,410.7,7.1,22.9,70.8,159.3,32.6,2,0.0,1.0,0.0,1.0,0.0,0.0
14.46,535.9,153.5,0.0,3.2,52.5,86.0,30.7,2,0.0,1.0,0.0,0.0,1.0,0.0
4.85,184.8,254.0,2.0,19.1,66.7,665.8,2.6,3,0.0,0.0,1.0,1.0,0.0,0.0
6.16,138.3,183.0,10.7,13.1,21.2,569.1,8.9,3,0.0,1.0,0.0,1.0,0.0,0.0
8.61,214.1,357.0,17.4,28.3,34.1,1168.4,7.6,2,0.0,1.0,0.0,1.0,0.0,0.0
6.58,166.0,437.2,17.9,12.4,25.0,871.3,10.1,3,1.0,0.0,0.0,1.0,0.0,0.0
5.41,422.9,5.0,3.3,5.0,41.0,10.3,38.95,2,0.0,1.0,0.0,1.0,0.0,0.0
16.16,280.7,546.4,12.8,17.3,53.4,1446.9,6.5,2,0.0,1.0,0.0,0.0,1.0,0.0
9.37,175.8,308.4,11.8,8.6,35.7,689.9,4.5,1,1.0,0.0,0.0,1.0,0.0,0.0
3.26,114.1,516.7,0.6,13.9,82.6,288.7,72.8,3,0.0,0.0,1.0,1.0,0.0,0.0
40.8,79.9,376.6,4.6,15.5,28.1,76.6,1.7,1,0.0,0.0,1.0,0.0,0.0,1.0
7.97,285.9,693.0,14.5,28.9,52.8,511.9,7.6,3,0.0,1.0,0.0,1.0,0.0,0.0
8.95,230.2,284.9,18.0,0.0,23.5,71.3,7.2,2,0.0,0.0,1.0,1.0,0.0,0.0
25.54,288.8,67.6,2.5,3.4,89.8,54.9,37.1,3,0.0,1.0,0.0,0.0,0.0,1.0
2.91,395.3,5.0,0.0,2.9,40.2,4.1,28.5,3,0.0,1.0,0.0,1.0,0.0,0.0
11.99,296.3,208.6,3.3,1.5,36.8,46.0,34.959999999999994,3,0.0,1.0,0.0,0.0,1.0,0.0
2.69,440.6,109.0,3.7,4.2,5.1,39.1,4.845,2,0.0,1.0,0.0,1.0,0.0,0.0
4.82,266.1,434.8,18.7,8.6,69.3,794.2,8.4,3,1.0,0.0,0.0,1.0,0.0,0.0
6.8,148.7,312.8,17.1,8.8,33.8,415.4,7.7,2,1.0,0.0,0.0,1.0,0.0,0.0
10.61,108.4,477.1,10.3,13.2,59.1,207.6,53.8,3,1.0,0.0,0.0,0.0,1.0,0.0
4.87,458.4,227.8,0.5,0.0,16.5,24.5,15.675,2,0.0,0.0,1.0,1.0,0.0,0.0
3.68,340.4,534.5,25.4,11.4,63.1,573.8,4.6,2,1.0,0.0,0.0,1.0,0.0,0.0
11.15,338.3,58.6,1.5,3.2,41.2,48.4,39.14,3,0.0,1.0,0.0,0.0,1.0,0.0
10.47,75.3,338.4,5.7,13.6,43.6,470.2,3.4,1,0.0,1.0,0.0,0.0,1.0,0.0
10.76,195.0,676.7,36.9,12.4,62.5,1206.4,10.3,2,1.0,0.0,0.0,0.0,1.0,0.0
22.78,171.3,414.1,12.1,9.2,33.0,615.8,3.7,2,1.0,0.0,0.0,0.0,1.0,0.0
17.34,93.6,162.7,15.2,10.0,37.0,809.4,3.8,2,0.0,1.0,0.0,0.0,1.0,0.0
5.25,454.0,5.0,1.8,2.8,21.6,38.7,0.0,3,0.0,0.0,1.0,1.0,0.0,0.0
2.53,134.9,436.0,6.9,23.4,41.3,281.2,3.0,1,0.0,1.0,0.0,1.0,0.0,0.0
6.73,75.5,124.3,0.0,13.0,62.5,542.7,2.7,2,0.0,0.0,1.0,1.0,0.0,0.0
5.6,173.8,358.0,13.9,11.7,39.9,481.9,1.8,2,1.0,0.0,0.0,1.0,0.0,0.0
8.66,239.0,305.2,16.0,23.8,29.0,1022.4,8.3,3,1.0,0.0,0.0,1.0,0.0,0.0
4.15,152.6,182.0,10.9,17.4,40.6,781.0,5.4,2,0.0,1.0,0.0,1.0,0.0,0.0
16.51,95.9,243.3,10.4,3.4,42.7,464.6,5.9,2,1.0,0.0,0.0,0.0,1.0,0.0
47.26,126.0,587.8,5.9,15.5,73.9,228.2,17.7,3,0.0,1.0,0.0,0.0,0.0,1.0
1.98,330.2,197.5,1.5,0.1,68.2,48.6,48.1,2,0.0,1.0,0.0,1.0,0.0,0.0
5.21,363.4,50.3,2.4,0.0,43.1,3.9,40.945,2,0.0,1.0,0.0,1.0,0.0,0.0
6.71,280.7,582.5,19.3,8.8,48.1,775.5,6.1,2,0.0,0.0,1.0,1.0,0.0,0.0
12.09,399.7,5.0,2.1,0.0,70.0,38.0,33.5,3,0.0,0.0,1.0,0.0,1.0,0.0
21.57,258.7,416.4,24.1,37.1,47.6,909.2,11.6,2,0.0,1.0,0.0,0.0,1.0,0.0
6.15,426.5,90.4,1.1,0.5,41.3,77.7,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0
12.28,189.7,247.6,7.8,3.7,43.7,449.6,5.6,2,0.0,1.0,0.0,0.0,1.0,0.0
12.3,235.6,333.7,14.5,6.2,34.6,845.8,5.4,3,1.0,0.0,0.0,0.0,1.0,0.0
8.35,257.9,250.3,13.6,19.8,22.6,230.8,11.1,3,0.0,1.0,0.0,1.0,0.0,0.0
3.42,133.7,478.2,13.2,25.8,48.4,696.3,0.1,3,0.0,1.0,0.0,1.0,0.0,0.0
25.86,185.9,455.9,25.5,36.6,29.4,896.6,8.6,1,1.0,0.0,0.0,0.0,0.0,1.0
22.7,241.3,239.7,0.5,9.9,25.3,590.6,10.0,3,0.0,1.0,0.0,0.0,0.0,1.0
17.42,96.6,283.9,5.0,16.9,59.1,255.0,29.9,3,1.0,0.0,0.0,0.0,1.0,0.0
3.01,175.2,649.0,17.5,35.7,50.4,1130.8,13.7,2,0.0,1.0,0.0,1.0,0.0,0.0
18.19,172.1,288.3,12.7,10.8,38.7,550.2,5.3,2,1.0,0.0,0.0,0.0,1.0,0.0
3.5,148.5,476.9,0.1,0.0,71.1,306.9,44.5,3,0.0,0.0,1.0,1.0,0.0,0.0
37.86,112.2,291.6,4.7,15.6,55.6,326.7,4.2,3,0.0,1.0,0.0,0.0,0.0,1.0
6.92,146.8,575.1,33.1,5.2,34.7,815.5,9.8,2,0.0,0.0,1.0,1.0,0.0,0.0
6.42,255.6,488.8,14.2,29.3,51.0,905.4,14.4,2,1.0,0.0,0.0,1.0,0.0,0.0
12.02,189.3,358.9,24.2,3.4,26.3,390.2,0.9,3,0.0,1.0,0.0,0.0,1.0,0.0
5.98,154.3,365.6,12.8,10.3,30.6,605.8,6.2,2,0.0,1.0,0.0,1.0,0.0,0.0
4.52,259.5,349.8,13.6,15.1,38.9,878.4,10.3,3,0.0,0.0,1.0,1.0,0.0,0.0
5.51,283.4,495.5,16.3,8.6,87.1,570.0,7.9,3,0.0,0.0,1.0,1.0,0.0,0.0
17.91,215.5,472.6,22.2,36.0,60.3,1012.7,12.6,3,1.0,0.0,0.0,0.0,1.0,0.0
6.73,233.6,481.0,19.5,27.0,63.9,467.9,8.7,2,0.0,1.0,0.0,1.0,0.0,0.0
10.12,164.3,318.1,9.5,6.0,30.4,619.9,2.7,2,0.0,1.0,0.0,1.0,0.0,0.0
8.37,93.6,183.5,0.0,13.5,32.2,557.1,2.0,2,0.0,1.0,0.0,0.0,1.0,0.0
9.51,156.0,245.9,14.1,13.6,26.2,761.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0
11.76,132.1,374.8,7.6,8.6,49.9,627.2,4.9,3,0.0,1.0,0.0,0.0,1.0,0.0
24.96,187.2,422.0,12.5,6.7,34.8,889.8,5.8,3,0.0,1.0,0.0,0.0,0.0,1.0
19.32,258.0,562.9,29.1,17.1,44.0,1036.9,7.5,1,0.0,1.0,0.0,0.0,0.0,1.0
10.87,441.7,5.0,2.5,2.8,27.8,68.8,26.41,2,0.0,1.0,0.0,0.0,1.0,0.0
13.2,253.1,618.3,12.3,14.3,39.0,539.4,6.7,3,0.0,0.0,1.0,0.0,1.0,0.0
3.2,155.3,445.3,0.4,10.1,76.8,313.7,35.5,2,1.0,0.0,0.0,1.0,0.0,0.0
17.84,124.8,216.4,3.4,10.0,40.0,414.4,38.0,3,0.0,0.0,1.0,0.0,1.0,0.0
9.79,372.4,398.6,2.7,8.3,69.5,562.9,11.3,3,0.0,0.0,1.0,0.0,1.0,0.0
